10133.0
5641.0
4498.0
4014.0
4874.0
12304.0
22948.0
34886.0
44636.0
48194.0
48732.0
48508.0
48089.0
46767.0
29865.0
35434.0
45035.0
50975.0
56283.0
60150.0
65216.0
54840.0
21817.0
29258.0
56410.0
84876.0
98561.0
95016.0
87634.0
67037.0
60113.0
46869.0
45821.0
34786.0
21354.0
26527.0
34658.0
40396.0
41990.0
33935.0
30621.0
35767.0
37159.0
31512.0
19442.0
12436.0
11239.0
10142.0
6356.0
4190.0
3346.0
2873.0
2674.0
2450.0
2530.0
2491.0
2857.0
7931.0
15847.0
26322.0
37910.0
45185.0
48664.0
48033.0
48588.0
49033.0
32030.0
35354.0
45256.0
51109.0
54807.0
56953.0
60384.0
55320.0
18474.0
21633.0
44683.0
74327.0
95936.0
98705.0
91486.0
73699.0
62176.0
50941.0
47168.0
37913.0
21685.0
24615.0
33123.0
38881.0
41997.0
34717.0
31586.0
34953.0
37624.0
34208.0
20880.0
12954.0
11631.0
10352.0
6335.0
4301.0
3388.0
2987.0
2670.0
2560.0
2458.0
2537.0
2532.0
6956.0
14351.0
24565.0
36141.0
44084.0
48024.0
49104.0
49016.0
48756.0
31775.0
35072.0
45902.0
51631.0
54591.0
55382.0
58740.0
57886.0
22433.0
15555.0
35943.0
63471.0
89826.0
98983.0
95542.0
83780.0
68917.0
57217.0
47761.0
42118.0
23779.0
26310.0
34826.0
39857.0
41540.0
34865.0
31706.0
34448.0
36591.0
35688.0
22255.0
13801.0
11573.0
10290.0
6267.0
4445.0
3502.0
2805.0
