5499968,16091164,13685329,62438759,31741358
5501323,16079874,13683604,62431907,31741358
5499704,16074762,13683545,62423866,31741358
5491413,16060648,13683473,62410172,31741358
0,16040271,13682540,0,31741358
0,0,0,0,31741358
5459891,16000203,13678398,62366181,31741358
5453594,15980115,13676915,62352393,31741358
5456277,15971395,13675683,62343294,31741358
5457267,15969713,13674756,62334927,31741358
5448586,15960612,13673489,62320575,31741358
0,15941798,13672377,0,31741358
0,0,0,0,31741358
5416646,15912393,13669347,62276556,31741358
5413206,15892063,13668106,62268065,31741358
5420774,15887404,13667108,62260423,31741358
5424400,15891491,13666700,62257365,31741358
5418320,15882209,13665037,62245675,31741358
0,15866893,13663204,0,31741358
0,0,0,0,31741358
5391594,15830484,13660583,62209211,31741358
5390484,15818379,13660121,62202422,31741358
5398064,15814581,13657427,62195217,31741358
5404322,15823409,13656558,62193138,31741358
5400564,15817485,13656134,62181889,31741358
0,0,13653777,0,31741358
0,0,0,0,31741358
5378623,0,13653240,62146546,31741358
5378187,0,13651835,62141057,31741358
5389453,0,13650763,62143334,31741358
5399013,0,13652977,62148502,31741358
5397606,0,13653212,62151492,31741358
0,16012413,13650901,0,31741358
0,0,0,0,31741358
5380157,16143682,13649388,62168081,31741358
5381984,16203056,13649223,62179227,31741358
5395169,16248718,13650475,62202499,31741358
5405748,16287658,13651290,62219272,31741358
5407579,16305995,13653521,62230368,31741358
0,16305792,13654666,0,31741358
0,0,0,0,31741358
5404785,16266477,13654374,62242590,31741358
5410091,16232223,13655860,62246309,31741358
5423530,16203720,13657090,62256699,31741358
5432000,16179291,13657874,62263733,31741358
5434163,16147566,13658832,62263878,31741358
0,16116482,13658856,0,31741358
0,0,0,0,31741358
5430028,16061496,13662045,62257598,31741358
5432390,16035109,13661552,62255596,31741358
5444929,16018272,13661236,62261908,31741358
5454637,16009392,13661086,62264366,31741358
5458981,15997770,13661684,62261434,31741358
0,15981677,13661673,0,31741358
0,0,0,0,31741358
5453784,15947834,13661302,62243930,31741358
5453814,15935222,13660237,62242133,31741358
5461209,15931107,13659441,62247070,31741358
5466888,15936012,13659245,62250978,31741358
5467776,15938252,13657901,62250600,31741358
0,15931674,13657797,0,31741358
0,0,0,0,31741358
5454278,15920823,13656752,62236906,31741358
5450124,15913982,13655789,62236783,31741358
5454681,15915519,13656593,62240769,31741358
5456752,15922744,13658009,62243550,31741358
5456349,15925926,13657929,62242256,31741358
0,15927705,13657943,0,31741358
0,0,0,0,31741358
5440200,15922651,13658655,62227027,31741358
5437586,15919231,13659081,62224649,31741358
5441283,15923107,13660076,62227125,31741358
5443678,15933417,0,62228512,31741358
5443237,15934674,0,62228552,31741358
0,15935000,0,0,31741358
0,0,0,0,31741358
5430981,15923791,0,62223920,31741358
5428075,15915845,0,62223806,31741358
5431887,0,0,62228254,31741358
5435904,0,0,62232611,31741358
5435938,0,0,62234855,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5424295,0,0,62262431,31741358
5433915,0,0,62277012,31741358
5448490,0,0,62297212,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5485771,0,0,62354984,31741358
5495515,16381120,0,62374936,31741358
5504773,16404326,13688845,62394790,31741358
5511300,16420312,0,62411811,31741358
5511012,16431256,0,62425262,31741358
0,16434122,0,0,31741358
0,0,0,0,31741358
5485575,16420803,0,62432982,31741358
5473804,16406191,0,62429284,31741358
5467882,16387733,0,62428758,31741358
5466077,16368122,13698499,62432161,31741358
5466331,16344737,0,62433151,31741358
0,16318062,0,0,31741358
0,0,0,0,31741358
5450544,16250053,13694784,62414599,31741358
5447316,16214120,0,62409385,31741358
5446319,16184403,0,62405715,31741358
5448463,16155668,0,62400011,31741358
5447963,16123193,13692218,62391691,31741358
0,16090102,0,0,31741358
0,0,0,0,31741358
5433268,16015379,0,62358313,31741358
5429519,15981195,0,62345277,31741358
5429223,15955180,0,62333565,31741358
5429698,15929602,0,62322494,31741358
5427320,15898472,0,62309522,31741358
0,15867852,0,0,31741358
0,0,0,0,31741358
5400376,15793871,0,62257244,31741358
5395698,15760572,0,62245848,31741358
5393478,15739951,0,62231677,31741358
5389431,15717214,0,62218729,31741358
5383035,15689533,0,62200798,31741358
0,15666923,13680290,0,31741358
0,0,0,0,31741358
5344604,15609472,13679850,62151047,31741358
5338883,15585140,13677709,62138115,31741358
5338547,15578203,13672877,62131833,31741358
5333243,15568049,13670525,62120726,31741358
5326325,15554779,13668304,62109652,31741358
0,15538258,13666819,0,31741358
0,0,0,0,31741358
5285894,15499664,13662140,62062406,31741358
5285908,15485987,13657323,62051577,31741358
5289138,15493017,13653717,62048066,31741358
0,0,0,0,31741358
5286187,15493491,13645411,62037514,31741358
0,15510317,13643317,0,31741358
0,0,0,0,31741358
5292028,15555956,13643859,62043010,31741358
5302531,15581307,13641850,62058384,31741358
5318689,15615891,13642220,62077912,31741358
5328077,15639579,13643212,62092362,31741358
5329264,15652757,13644907,62098620,31741358
0,15649951,13647207,0,31741358
0,0,0,0,31741358
5310111,15619929,13648785,62096444,31741358
5311898,15610476,13651152,62094093,31741358
0,0,0,0,31741358
5319092,15621226,13651376,62102202,31741358
5323792,15627332,13652345,62104319,31741358
0,15656701,13653881,0,31741358
0,0,0,0,31741358
5346115,15692883,13657557,62141461,31741358
5359036,15713764,13657421,62156391,31741358
5372464,15739906,13658788,62176713,31741358
5381852,15755759,13659615,62188511,31741358
5384706,15759602,13659646,62195735,31741358
0,15756510,13660758,0,31741358
0,0,0,0,31741358
5374973,15739948,13663521,62208888,31741358
5376839,15735821,13663916,62215334,31741358
5381552,0,13663653,62220872,31741358
5382158,0,13663637,62226369,31741358
5384907,0,13664930,62236761,31741358
0,0,13666564,0,31741358
0,0,0,0,31741358
5378317,0,13667740,62278139,31741358
5384840,0,13669053,62296194,31741358
5392641,0,13669951,62313096,31741358
5399815,0,13669090,62331822,31741358
5404208,0,13671457,62352177,31741358
0,16273827,13674480,0,31741358
0,0,0,0,31741358
5414149,16363870,13675744,62394701,31741358
5421130,16391125,13676048,62408293,31741358
5432050,16410956,13678904,62424680,31741358
5439839,16417840,13680650,62435254,31741358
5449159,16415824,13682348,62444943,31741358
0,16407276,13683427,0,31741358
0,0,0,0,31741358
5460147,16374369,13685555,62459733,31741358
5466264,16354304,13687146,62465583,31741358
5474643,16336285,13687216,62469571,31741358
5480645,16318747,13688093,62471241,31741358
5486638,16301339,13688728,62473057,31741358
0,16284473,13688946,0,31741358
0,0,0,0,31741358
5493088,16243677,13689126,62473389,31741358
5496338,16223696,13688310,62475422,31741358
5502193,16209382,13687655,62473998,31741358
5507595,16196021,13687492,62474727,31741358
5511777,16182856,13689579,62474332,31741358
0,16172803,13689405,0,31741358
0,0,0,0,31741358
5508499,16148539,13690102,62465915,31741358
5507663,16133312,13690375,62462063,31741358
5509504,16126371,13690779,62462076,31741358
5512629,16123025,13688155,62458973,31741358
5513535,16118243,13688570,62458004,31741358
0,16112449,13688221,0,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5501997,16085981,13688125,62443209,31741358
5505191,16084392,13688004,62442129,31741358
5510214,16090900,13686098,62442650,31741358
5515688,16100065,13685821,62443207,31741358
0,16107954,13685754,0,31741358
0,0,0,0,31741358
5517923,16118443,13686252,62442030,31741358
0,0,0,0,31741358
5518377,16115202,13686861,62444284,31741358
5520190,16117097,13686957,62447584,31741358
5522768,16120558,13686935,62451373,31741358
0,16124856,13688501,0,31741358
0,0,0,0,31741358
5515906,16122047,13687737,62446274,31741358
5512990,16118295,13687424,62444054,31741358
5514575,16115969,13687764,62443520,31741358
5515592,16116932,13687036,62444948,31741358
5515805,16115026,13687267,62445100,31741358
0,16106897,13687014,0,31741358
0,0,0,0,31741358
5496960,16082187,13685149,62432315,31741358
5489814,16065299,13683633,62426239,31741358
5489022,16056697,13683197,62425114,31741358
5488121,16053007,13682367,62422892,31741358
5486512,16047086,13682423,62415465,31741358
0,16039414,13681894,0,31741358
0,0,0,0,31741358
5469382,16023246,13682276,62397068,31741358
5465326,16015874,13682289,62389768,31741358
5468898,16015200,13682309,62389419,31741358
5471425,0,0,62388380,31741358
5472518,0,0,62386654,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5460136,0,0,62379057,31741358
5459533,0,0,62379718,31741358
5463201,0,0,62382651,31741358
5467222,0,0,62392240,31741358
5468198,0,0,62396514,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5459704,0,0,62413680,31741358
5465521,0,0,62424673,31741358
5474915,0,13694153,62441659,31741358
5483831,0,0,62454340,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5499937,0,13696740,62483895,31741358
5504210,0,0,62494168,31741358
5515052,0,0,62506541,31741358
5523911,0,0,62516770,31741358
5528549,0,13699607,62522098,31741358
0,0,0,0,31741358
0,0,0,0,31741358
5521871,0,0,62526502,31741358
5519204,0,13701862,62528885,31741358
5523387,0,0,62537620,31741358
5528375,0,0,62544938,31741358
5530930,0,0,62548514,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,62559458,31741358
0,0,0,62561835,31741358
0,0,0,62565890,31741358
0,0,0,62571794,31741358
0,0,0,62575915,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,62588253,31741358
0,0,0,62594384,31741358
0,0,0,62603668,31741358
0,0,0,62612459,31741358
0,0,0,62617230,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,62627828,31741358
0,0,0,62631617,31741358
0,0,0,62637014,31741358
0,0,0,62642707,31741358
0,0,0,62644913,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,62649744,31741358
0,0,0,62652497,31741358
0,0,0,62656843,31741358
0,0,0,62659626,31741358
0,0,0,62661521,31741358
0,0,0,0,31741358
0,0,0,0,31741358
0,0,0,62665882,31741358
