83,66,77,77,79,67,272,63,53,79,77,81,65,186,78,77,80,95,64,54,188,79,63,66,68,65,57,221,71,75,68,390,371,74,201,684,588,856,998,1122,82,394,1447,1347,1501,1752,1943,140,762,2461,2066,2520,2891,3062,179,1275,3582,3231,3807,4216,4503,267,1860,5242,4439,5162,5551,5580,268,2131,6000,4957,5530,5947,6010,255,2018,6169,4783,5281,5605,5626,227,1817,5575,4324,4800,4977,4858,178,1500,4982,3802,4202,4412,4385,49,1198,4150,3392,3596,3702,3647,58,767,3681,2821,2934,3079,3140,86,661,3271,2496,2643,2922,2839,120,850,3152,2451,2853,2971,3132,149,990,3550,2935,3157,3488,3640,168,1263,4258,3488,3752,4070,4294,187,1412,4938,4033,4336,4724,4805,196,1629,5515,4582,4867,5077,5249,56,1325,1037,841,4747,3953,4340,665,627,5465,4258,4424,4691,4582,94,946,4891,3796,3957,4080,4086,201,1424,4598,4216,4661,4873,5132,298,2000,5543,5406,5870,6313,6325,310,2540,6327,6106,6582,6855,6894,264,2273,6551,5794,6328,6516,6433,241,2037,5833,5203,5582,1504,6485,151,1488,5384,4569,5097,5177,5044,206,1609,4841,4319,1289,5359,4548,180,1339,4698,4023,4603,4562,4683,199,1489,4431,3785,3997,4197,4176,49,1062,3883,3152,3360,3274,3300,74,688,3089,2566,2665,2678,2558,79,677,2822,2292,2258,2376,2470,131,763,2779,2207,2469,2524,2667,167,1003,3108,2704,2943,3188,3304,190,1193,1046,3265,3363,3416,3842,187,1294,4306,1083,4208,3919,4075,174,1294,4437,3696,3958,4089,4226,177,1370,4278,3552,3894,3964,3980,158,1389,4180,3392,3615,3933,3941,44,1171,4094,3252,3572,3506,3591,49,761,583,2978,2563,2690,2817,43,510,2961,2197,2395,2314,2383,51,436,2327,1708,1798,1892,1906,57,405,68,78,99,72,80,62,258,84,71,75,76,85,64,212,77,69,71,87,73,56,181,86,70,68,79,62,54,182,90
142,117,163,156,149,130,424,131,154,138,156,168,138,340,157,167,154,144,160,137,307,159,137,155,166,162,135,338,131,138,175,609,616,711,332,1208,1186,1441,1776,1938,1995,665,2927,2801,2982,3388,3848,3613,1156,5023,4562,4954,5441,5881,5476,1814,7444,6652,7035,7871,8261,7647,2535,10083,8817,8972,9674,10015,8990,2905,11306,9863,9789,10405,10509,9230,2887,11317,9400,9369,9774,9768,8513,2396,10081,8565,8142,8607,8343,7274,1980,8616,7222,7000,7318,7336,90,1828,234,235,230,293,270,2331,1267,2274,2505,2901,3271,3668,3665,1200,5116,4483,4802,5223,5506,5027,1428,6401,5696,5810,6224,6329,5933,1627,7402,6731,6572,7193,7213,6611,1903,8421,7311,7307,7880,8002,7143,1984,9183,7840,8032,8142,8433,7552,2314,9476,8242,272,280,305,124,2309,1989,1578,255,247,262,1356,1294,270,2748,2533,3311,4014,4327,1850,6651,6262,7277,8182,8971,8424,2715,11433,10087,11254,11842,12353,11208,3407,14105,12166,13129,13373,13525,11569,3601,13814,11665,12006,12324,12276,10720,3052,12458,10336,10732,11006,10677,9358,2638,10810,9071,9536,2183,10551,7688,2050,9797,8137,9044,9082,9136,8069,2230,9407,8007,1957,9010,7538,7048,2012,8955,7486,8014,8229,8243,7138,2154,8592,7172,258,255,287,102,1855,249,268,251,230,245,1388,1153,1535,1806,2129,2459,2811,2748,1137,3950,3636,3908,4285,4709,4180,1435,5584,5038,5099,5447,5705,5225,1615,6636,5957,5953,6411,6546,5760,1849,1768,6917,5921,6116,6621,5964,1709,7645,1569,7148,6481,6537,5968,1816,7489,6459,6579,6927,7098,6419,1969,7605,6713,6746,7135,7114,6280,1982,7633,6690,6528,290,282,107,1910,274,241,237,267,284,108,1416,1187,219,219,220,223,105,978,213,227,195,239,263,120,957,211,188,231,233,242,122,855,185,171,162,182,177,125,602,180,181,171,166,183,133,452,150,162,163,122,144,143,343,138,135,164,151,158,148,318,145
35,42,46,23,29,39,114,41,30,33,31,26,32,77,32,34,25,29,36,19,73,46,23,43,29,35,28,86,34,41,42,79,54,65,79,85,81,86,84,110,115,130,92,101,123,122,136,169,205,176,150,174,213,201,244,351,233,265,269,251,286,319,411,330,341,356,375,390,459,597,451,432,451,463,428,608,689,449,495,512,513,507,539,694,513,510,472,535,509,532,663,481,467,462,475,467,548,646,437,425,403,420,373,418,390,327,250,280,286,257,324,314,264,280,259,282,274,317,354,294,294,291,302,280,374,421,312,307,320,314,354,363,417,324,321,318,346,350,403,460,337,370,412,117,145,83,632,123,136,87,93,96,54,574,479,382,74,67,78,351,311,76,78,264,95,105,62,493,104,85,119,316,145,89,589,353,142,133,150,440,122,763,196,163,190,174,223,135,1035,205,176,186,216,233,739,1010,587,655,627,699,657,698,974,620,647,623,777,564,648,647,515,508,441,477,495,566,678,446,460,561,422,444,468,564,349,363,375,357,375,404,537,340,349,340,335,331,378,418,285,305,305,233,222,273,271,216,202,180,200,181,201,213,187,190,180,203,173,226,264,169,211,196,190,226,233,357,213,212,224,230,225,255,307,370,250,238,231,261,292,327,230,335,287,227,251,306,362,267,259,259,282,309,376,433,309,337,332,332,321,371,455,362,320,309,60,77,53,448,94,84,79,83,78,35,350,291,57,47,171,63,34,257,170,41,73,57,155,38,241,60,155,45,51,66,36,218,56,54,36,43,49,25,148,43,37,38,45,44,27,83,32,32,32,26,30,28,84,38,36,32,30,36,29,81,41
1593,1581,1591,1578,1499,532,1659,1392,1345,1276,1317,1267,521,1216,1260,1144,1173,1188,1237,496,1221,1196,1154,1182,1274,1166,523,1213,1189,1170,1161,1237,1205,575,1389,1307,1309,1475,1530,1689,873,2793,1991,2025,2250,2415,2618,1249,5104,3178,3381,3455,3710,4081,1870,8021,4632,4908,5261,5601,5988,2461,11562,6558,6670,7141,7459,7779,3000,15020,8315,8144,8821,8876,9052,3330,16884,9130,8939,9365,9242,9403,3167,16287,9120,8772,8883,8793,8841,2937,14864,8098,7851,8063,7935,7912,1343,13009,6995,6653,6437,6168,5833,1134,7517,4740,4552,4445,4421,4412,1297,6866,4334,4363,4338,4518,4589,1817,8149,4796,4663,5041,5105,5285,2098,9431,5442,5571,5628,5728,5913,2345,10608,6104,6056,6192,6429,6688,2470,11908,6655,6677,6832,7020,7154,2633,12911,7246,7159,7383,7419,7510,1184,10988,9053,7575,5241,5181,4881,5801,5459,4452,4173,4256,4159,4423,1395,8090,4871,5078,5264,5743,6175,2572,12403,6973,7336,7999,8387,8862,3805,18125,9550,10014,10310,10593,11165,4546,22453,10998,11618,11721,11633,12140,4416,22041,11061,11382,11227,11371,11287,4011,20155,10201,10219,10029,16156,9471,2827,15195,8078,7848,8101,8174,8176,3245,15199,7878,7914,12773,7603,7424,2462,12269,6592,6620,6536,6664,6903,2632,12658,6448,6595,6615,6513,6028,1140,8731,4600,4408,4138,3856,3703,878,5114,3138,2976,2983,2967,2980,1019,5084,3041,3105,3190,3356,3390,1456,6102,3523,3584,3930,3797,4025,1795,7364,4127,4153,4466,4616,4591,2029,8710,8091,4772,4858,4856,4917,1881,8432,5026,7921,5043,4958,5151,1859,9111,5177,5293,5391,5506,5598,2246,10524,5611,5775,5925,6001,6185,2293,11021,5991,6011,6062,6075,6205,1092,9353,5043,4888,4685,4550,4292,847,5773,4876,3386,3243,3078,3167,663,4059,2701,2642,2635,2542,2612,658,3599,2339,2245,2325,2299,2308,655,3265,2225,2140,2073,2019,1965,572,1951,1625,1484,1533,1487,1527,513,1520,1342,1344,1320,1364,1320,535,1279,1264,1265,1281,1252,1272,527,1301,1281
