0,0,0,1012,2093,0,0,0
0,0,0,991,1985,0,0,0
0,0,0,1135,1866,0,0,0
0,0,0,1241,1693,0,0,0
0,0,0,1469,1417,0,0,0
0,0,0,0,1689,0,0,0
0,0,0,0,1479,0,0,0
0,0,0,1573,1072,0,0,0
0,0,0,1349,940,0,0,0
0,0,0,1425,968,0,0,0
0,0,0,1571,904,0,0,0
0,0,0,1643,895,0,0,0
0,0,0,0,1026,0,0,0
0,0,0,0,1070,0,0,0
0,0,0,1745,860,0,0,0
0,0,0,1395,805,0,0,0
0,0,0,1505,830,0,0,0
0,0,0,1654,864,0,0,0
0,0,0,1794,848,0,0,0
0,0,0,0,992,0,0,0
0,0,0,0,1061,0,0,0
0,0,0,1861,821,0,0,0
0,0,0,1549,802,0,0,0
0,0,0,1606,866,0,0,0
0,0,0,1793,874,0,0,0
0,0,0,1925,937,0,0,0
0,0,0,0,1153,0,0,0
0,0,0,0,1237,0,0,0
0,0,0,1961,894,0,0,0
0,0,0,1564,869,0,0,0
0,0,0,1651,911,0,0,0
975,739,2,1808,905,0,0,0
985,781,3,1916,916,0,0,0
0,973,3,0,1236,0,0,0
0,0,0,0,1557,0,0,0
1540,1557,5,1953,1248,0,0,0
1440,1524,2,1616,1144,0,0,0
1794,1819,2,1702,1343,0,0,0
2042,2015,3,1793,1515,0,0,0
2309,2363,4,1998,1672,0,0,0
0,2591,1,0,2313,0,0,0
0,0,0,0,2817,0,0,0
2913,3111,5,2051,2284,0,0,0
2540,2934,2,1795,2287,0,0,0
2687,3185,4,1850,2403,0,0,0
3095,3418,3,2099,2656,0,0,0
3213,3614,5,2273,2844,0,0,0
0,3891,3,0,3743,0,0,0
0,0,0,0,4312,0,0,0
3825,4490,4,2613,3434,0,0,0
3178,4088,4,2191,3322,0,0,0
3342,4262,6,2307,3398,0,0,0
3503,4559,6,2746,3682,0,0,0
3630,4738,8,2936,4083,0,0,0
0,4947,7,0,5009,0,0,0
0,0,0,0,5671,0,0,0
4090,5706,5,3283,4473,0,0,0
3500,4857,6,2790,4275,0,0,0
3553,5092,9,3130,4366,0,0,0
3849,5319,10,3433,4513,0,0,0
3979,5664,11,3655,4810,0,0,0
0,5807,8,0,5974,0,0,0
0,0,0,0,6910,0,0,0
4393,6495,9,3969,5261,0,0,0
3636,5817,18,3412,4930,0,0,0
3859,5832,16,3748,5010,0,0,0
3904,6056,16,4061,5281,0,0,0
4091,6253,12,4417,5464,0,0,0
0,6488,5,0,6789,0,0,0
0,0,0,0,7596,0,0,0
4563,7088,13,4497,6038,0,0,0
3893,6173,13,3915,5446,0,0,0
3798,6408,16,4105,5477,0,0,0
4075,6537,16,4566,5683,0,0,0
4290,6660,18,4947,5815,0,0,0
0,6750,8,0,7463,0,0,0
0,0,0,0,8024,0,0,0
4627,7518,13,5133,6241,0,0,0
4017,6513,16,4280,5918,0,0,0
4086,6577,23,4412,5793,0,0,0
4248,6692,18,4919,5980,0,0,0
4521,6854,24,5048,6138,0,0,0
0,7015,21,0,7648,0,0,0
0,0,0,0,8454,0,0,0
4873,7612,18,5085,6628,0,0,0
4080,6695,19,4361,6003,0,0,0
4231,6584,19,4491,5821,0,0,0
4497,6710,19,4950,6080,0,0,0
4616,6903,18,5127,6243,0,0,0
0,6968,11,0,7702,0,0,0
0,0,0,0,8495,0,0,0
4953,7847,14,5132,6585,0,0,0
4149,6770,24,4398,6127,0,0,0
4177,6804,20,4532,6086,0,0,0
4285,6773,12,4896,6159,0,0,0
4559,6903,19,5051,6349,0,0,0
0,0,24,0,8274,0,0,0
0,0,0,0,8466,0,0,0
4935,0,25,4997,6608,0,0,0
4067,0,17,4165,5697,0,0,0
4266,0,19,4397,5236,0,0,0
4366,0,20,4707,4991,0,0,0
4528,0,16,4755,4934,0,0,0
0,3182,15,0,5565,0,0,0
0,0,0,0,5561,0,0,0
4732,2891,20,4804,4147,0,0,0
3953,2896,10,4037,3821,0,0,0
3967,3143,16,4058,3825,0,0,0
3994,3796,14,4377,4008,0,0,0
4184,4118,11,4339,4146,0,0,0
0,4589,19,0,5287,0,0,0
0,0,0,0,5927,0,0,0
4450,5761,16,4291,4645,0,0,0
3765,5227,14,3645,4450,0,0,0
3896,5523,11,3698,4552,0,0,0
3895,5912,20,3968,4855,0,0,0
4204,6379,13,4238,4926,0,0,0
0,6517,17,0,6268,0,0,0
0,0,0,0,7367,0,0,0
4675,7359,18,4127,5557,0,0,0
3971,6624,11,3784,5215,0,0,0
3950,6701,16,3760,5430,0,0,0
4191,7021,18,4034,5746,0,0,0
4364,7134,12,4353,5854,0,0,0
0,7256,19,0,7163,0,0,0
0,0,0,0,8256,0,0,0
4939,8014,8,4380,6486,0,0,0
4100,6993,15,3944,5999,0,0,0
4295,7030,14,4101,5888,0,0,0
4419,7227,11,4342,6082,0,0,0
4673,7335,16,4575,6479,0,0,0
0,7487,24,0,7934,0,0,0
0,0,0,0,8849,0,0,0
5113,8189,13,4724,6726,0,0,0
4307,7120,14,4073,6277,0,0,0
4438,7168,18,4268,6505,0,0,0
4605,7514,18,4737,6498,0,0,0
4674,7559,19,4877,6716,0,0,0
0,7718,15,0,8343,0,0,0
0,0,0,0,9234,0,0,0
5291,8206,13,5067,6999,0,0,0
4468,7295,14,4351,6415,0,0,0
4592,7365,15,4642,6444,0,0,0
4734,7466,0,4841,6800,0,0,0
4992,7776,0,5145,6980,0,0,0
0,7973,0,0,8706,0,0,0
0,0,0,0,9545,0,0,0
5508,8553,0,5359,7358,0,0,0
4641,7597,0,4488,6571,0,0,0
4737,0,0,4836,7070,0,0,0
4877,0,0,5261,7368,0,0,0
5082,0,0,5573,6969,0,0,0
0,0,0,0,8271,0,0,0
0,0,0,0,7927,0,0,0
0,0,0,0,6979,0,0,0
