29388,24650,20071,17215,15964,17640,14831,14033,13316,13269,13956,12451,11549,11607,15185,13413,13616,15850,38567,30292,31863,30379,27950,25884,25523,24980,24590,24349,23588,23214,23176,23247,23310,22894,22787,21719,22201,21454,21944,21532,20576,20381,20439,20582,20245,19350,19323,19360,19330,19314,20136,20199,19981,20009,19819,14883,13676,13354,12972,12829,11969,12186,12175,11763,11559,6906,6718,6581,6285,6258,8307,8175,8480,9288,9120,5881,5734,5412,5638,5521,4667,4774,4640,4677,4652,3297,3264,3252,3266,3140
24568,20489,18234,16096,15033,16479,13527,12832,12529,12302,12944,11342,10553,10749,13897,12207,12063,14439,18367,27289,28380,27048,25660,23361,23148,22485,22411,21998,21195,21533,21109,21124,20967,21052,20873,20173,19877,19883,19977,19887,18968,18929,18684,18793,18677,17581,17733,17866,17845,17567,18331,17947,18492,18202,18166,14238,13974,12092,11862,11578,10798,11049,10863,10490,10430,6134,6018,5698,5431,5623,7269,7243,7462,8264,8080,5400,5232,5185,5040,5102,4237,4243,4311,4061,4168,3072,3066,3036,2882,2784
20115,18173,16782,15023,14158,15658,12779,11998,11567,11722,12181,10793,10224,10081,13316,11407,11556,13354,13478,16689,26578,25125,23571,21943,21477,20820,21223,20368,19775,19942,20130,19933,19681,19506,19833,18250,18763,18633,18825,18730,17732,17771,17754,17719,17683,16503,16545,16769,16565,16480,17481,17012,17040,16769,16865,13618,13646,13429,11158,10906,10271,10382,9970,9935,9622,5594,5613,5397,5212,5307,6853,6872,7166,7786,7508,5124,4862,4827,4847,4687,3991,4032,4022,3933,3857,2744,2882,2907,2750,2740
17162,16034,15084,14184,13819,15109,12110,11565,11195,11094,11637,10161,9986,9865,12486,11264,11254,12701,12629,13414,18286,23440,22457,20812,20705,20063,20272,19666,19035,19275,19500,19364,19149,18975,18581,18198,17864,18007,18317,17729,17035,17312,16990,16689,16725,15768,15793,16052,16101,16046,16471,16435,16595,16085,16158,13080,13692,13663,13875,10755,10056,9898,9723,9598,9278,5429,5400,5204,4940,5044,6547,6558,6663,7614,7143,4886,4596,4577,4655,4596,3794,3910,3953,3854,3831,2643,2685,2767,2627,2647
15951,14963,14114,13796,13439,15116,12239,11859,11395,11424,12006,10679,9960,9795,12630,11188,11174,12774,12411,12993,15969,17967,22018,19995,20147,19534,19906,19466,18878,18985,19021,18697,18926,18335,18455,17793,17649,17673,17817,17775,16816,17009,16630,16642,16860,15307,15562,15782,15684,15968,16359,16236,16220,16196,16287,12941,13391,13903,15206,16888,10525,10076,9956,9719,9369,5455,5376,5255,5031,4949,6328,6366,6627,7596,7155,4624,4615,4524,4586,4460,3827,3829,3770,3704,3639,2747,2731,2581,2644,2536
17542,16497,15752,15069,14990,16462,14227,12551,11680,11920,12456,10809,10305,10173,13320,11561,11610,13292,12880,13372,16434,17208,21876,31141,25475,23368,22063,20834,20353,19933,20180,20208,20224,19482,19478,18794,18757,18552,18896,18619,17867,17721,17696,17670,17402,16274,16573,16698,16577,16419,17314,17064,17111,16693,16726,13143,13130,13166,12958,12556,12139,10418,10166,10151,9706,5761,5626,5427,5107,5248,6660,6842,7028,7774,7614,5050,4971,4758,4711,4631,3895,3969,4015,3860,3956,2869,2835,2811,2739,2655
14812,13391,12877,12140,12229,14298,12220,11462,10883,11012,11418,9999,9325,9302,11837,10368,10319,12155,11382,11839,14475,14817,15464,17775,22431,20422,19516,18624,18153,18179,18415,18279,18333,18040,17591,17087,16823,17229,17016,17145,15792,16283,15901,16171,15928,14870,14798,14870,14901,14919,15721,15564,15492,15422,15302,11920,11990,11746,11418,11721,11541,11300,9252,9150,8944,5227,4951,4852,4587,4724,6138,6017,6156,7153,6821,4425,4379,4222,4299,4169,3718,3558,3595,3582,3398,2501,2481,2497,2517,2422
13984,12576,11973,11535,11732,12480,11446,10859,10914,11106,11028,9836,9281,9180,11773,10198,10496,12099,11435,12040,13660,14333,14599,15409,16713,19466,18567,17956,17248,17459,17693,17458,17529,17501,17448,16651,16677,16471,16632,16622,15533,15799,15673,15807,15342,14330,14501,14699,14758,14420,15355,15224,15076,14749,14782,11565,11802,11476,11280,11709,11527,12082,11897,9199,8676,5288,5068,4768,4720,4678,6022,5927,6187,6981,6764,4419,4257,4245,4204,4173,3515,3508,3444,3347,3440,2382,2478,2460,2442,2389
13210,12394,11645,11143,11365,11727,10920,10984,10754,11339,11244,9738,9463,9130,11888,10238,10315,12108,11398,11675,13827,14282,14048,14705,14677,14706,17714,17327,16677,17155,17469,17221,17343,16921,16985,16225,16252,16127,16261,16229,15307,15524,15457,15442,15261,13990,14313,14324,14281,14116,15125,14920,14934,14727,14623,11670,11558,11364,11058,11551,11481,12216,13081,13224,8874,5403,5171,4710,4718,4554,5858,5908,6082,6766,6580,4334,4418,4040,4178,3987,3389,3450,3438,3477,3443,2384,2380,2406,2306,2291
13418,12400,11719,11225,11232,11861,11002,11018,11328,11964,11939,10690,10208,10002,12437,10770,10878,12622,11711,12128,14634,14638,15074,15308,15309,13850,14927,17486,16997,17089,17749,17483,17707,17512,17391,16650,16745,16948,16824,16983,15861,16120,15887,16231,15923,14464,14825,14750,14560,14569,15455,15393,15538,15051,15176,11763,12036,11664,11489,11724,11930,12776,13790,16108,17822,6198,6239,5758,5206,5058,6326,6324,6518,7251,6940,4533,4371,4361,4352,4272,3614,3648,3530,3499,3549,2474,2563,2504,2435,2334
13963,13009,12285,11691,12040,12524,11617,11234,11172,11854,12384,10890,9974,9628,12321,10538,10765,12564,11645,12081,14428,14309,14751,15196,14815,13756,14946,17875,25175,20660,19451,18639,18255,17905,17746,17028,17012,17025,17244,16888,16013,15945,16066,16245,15826,14494,14630,15114,14884,15047,15555,15487,15218,15255,15104,12005,11918,11645,11597,11796,11694,11842,11683,11738,11771,7188,5535,5278,4937,4894,6190,6256,6313,7176,6709,4573,4441,4398,4241,4289,3520,3589,3573,3637,3520,2407,2510,2577,2535,2386
