0.94366,1.004232,0.761534,0.546182,0.258294,0.097234,0.025384,0.092022,0.314704,0.514138,0.701194,0.834706
0.868546,0.932056,0.774496,0.707188,0.517752,0.374844,0.298888,0.349322,0.53898,0.643972,0.70662,0.791934
0.983516,1.033604,0.970214,1.048636,0.946876,0.812604,0.72357,0.777834,0.943084,0.96448,0.91212,0.916974
1.018052,1.061274,0.924866,0.91955,0.751336,0.59545,0.500684,0.577346,0.790758,0.865402,0.896744,0.93367
0.781246,0.811808,0.751494,0.809184,0.726564,0.608302,0.532156,0.597132,0.743318,0.752362,0.730898,0.726792
0.847522,0.88984,0.82845,0.895924,0.808538,0.678138,0.592028,0.642026,0.812998,0.828228,0.789838,0.803612
0.887874,0.932738,0.773746,0.68705,0.503242,0.364056,0.288808,0.348824,0.547088,0.657058,0.744882,0.818648
