dist,x,y
54,37.61407852,55.7430954
53,37.60378265,55.74222565
106,37.5909996,55.79057312
100,37.62788391,55.77602005
53,37.58103943,55.72569656
102,37.53694916,55.75839233
100,37.62537003,55.77702713
92,37.6034584,55.75371552
100,37.62927628,55.77459335
100,37.62717438,55.76255417
100,37.62643814,55.76314926
93,37.70154572,55.78133011
97,37.63652802,55.74118423
102,37.53948975,55.76219177
106,37.60583115,55.76306534
105,37.65545273,55.74056244
102,37.57509995,55.76839066
98,37.66509247,55.78225327
102,37.55742264,55.75678635
93,37.67410278,55.76491928
93,37.66936874,55.76918411
100,37.62832642,55.77223969
105,37.65976715,55.74526978
105,37.65446472,55.74413681
100,37.63814545,55.78657913
93,37.67024231,55.76389313
105,37.6700325,55.73072433
93,37.68666077,55.77887726
93,37.69257355,55.77258301
93,37.67026901,55.76435089
102,37.53610229,55.75965881
93,37.68388748,55.77689362
97,37.63197327,55.72410583
97,37.62121201,55.72332764
100,37.63889694,55.7853775
93,37.65946198,55.76534653
98,37.64524078,55.78038025
97,37.62314987,55.72483063
97,37.62540436,55.72544479
93,37.64356232,55.75699997
97,37.62901688,55.73884583
93,37.65295792,55.76446915
98,37.63367081,55.76323318
105,37.67269135,55.73359299
97,37.62468719,55.73370361
54,37.62137222,55.74215317
93,37.68582535,55.777668
93,37.69055176,55.77885056
98,37.67455292,55.77788544
100,37.62823486,55.77269745
100,37.63532257,55.78812027
98,37.66680908,55.77435684
102,37.53027344,55.7616806
105,37.65474319,55.74618149
92,37.59855652,55.74857712
105,37.67303467,55.7324791
61,37.68153381,55.72786713
98,37.63378525,55.76311874
98,37.63190842,55.76726532
100,37.63420105,55.78739929
93,37.70462036,55.78103638
105,37.68583679,55.74232101
97,37.62233353,55.7271347
107,37.52272034,55.77028275
93,37.70188904,55.77770615
93,37.67349243,55.76057053
54,37.62403107,55.73283386
93,37.63987732,55.7602272
102,37.53635788,55.7469635
93,37.64850235,55.7619133
97,37.62558365,55.72518921
93,37.66994476,55.76903915
92,37.59609222,55.75229645
105,37.6600647,55.73640823
106,37.59734344,55.77650833
93,37.7011528,55.78164673
102,37.55086136,55.7593956
102,37.55638885,55.7542038
93,37.63792801,55.76157761
93,37.63871765,55.76522446
93,37.67686081,55.77421951
54,37.6221199,55.74092865
54,37.60636902,55.72473907
53,37.58427048,55.74047089
102,37.60103226,55.76136017
100,37.63853836,55.78982544
97,37.63637543,55.72777176
93,37.65103531,55.76167297
93,37.65956879,55.76352692
92,37.5907135,55.75214005
105,37.67333984,55.74179459
102,37.55754852,55.76508713
98,37.66491318,55.77936172
105,37.66822815,55.74020767
53,37.59244537,55.73017883
105,37.63597107,55.75014496
105,37.67009735,55.72901154
105,37.68906021,55.73918915
102,37.52120209,55.75384903
98,37.6338501,55.76221466
102,37.54060364,55.76760864
102,37.56252289,55.75468063
92,37.58066177,55.75331116
92,37.58092117,55.74819946
93,37.69841385,55.78093338
97,37.62459564,55.73340607
100,37.63838577,55.78185272
100,37.62686157,55.76779175
93,37.65800476,55.75574112
100,37.62791061,55.77630615
97,37.64493561,55.73690414
53,37.58472061,55.72215652
97,37.6294136,55.7363205
106,37.58942795,55.77862167
102,37.52299881,55.75338745
93,37.63902283,55.75861359
102,37.56344986,55.75466919
105,37.66797638,55.73626328
105,37.67997742,55.73420715
105,37.66132736,55.73605347
105,37.68545914,55.73812103
53,37.59128952,55.7298584
105,37.67927933,55.73484421
98,37.65937042,55.77687836
53,37.58010483,55.74027252
53,37.56310654,55.72665405
53,37.57629395,55.7419014
100,37.62281799,55.78715134
105,37.66046524,55.74531174
102,37.58346176,55.77366257
106,37.60368347,55.76854706
93,37.67120361,55.76564407
92,37.59845734,55.75356293
106,37.5888443,55.78940201
102,37.56618881,55.76566315
106,37.60116959,55.76741791
53,37.57248688,55.73575974
93,37.64818573,55.7647438
105,37.68213272,55.7315979
105,37.68292618,55.73265076
93,37.65284729,55.76516724
53,37.59028244,55.74177551
106,37.59004974,55.78882217
53,37.5940361,55.74438858
53,37.60787201,55.74785614
93,37.64215851,55.75988007
98,37.66895676,55.78050232
102,37.55349731,55.75808716
93,37.63856506,55.76435471
54,37.6150856,55.74178314
92,37.58129883,55.74748611
29,37.574543,55.83698273
98,37.63309479,55.76208878
102,37.56740189,55.76512909
98,37.6642952,55.77376938
102,37.55378342,55.7619133
54,37.62238693,55.73249435
93,37.67718506,55.77629471
97,37.63225937,55.73613739
93,37.70792389,55.7748909
93,37.70498657,55.77478027
45,37.65143967,55.87304688
46,37.71798706,55.87496185
46,37.68967056,55.85707855
44,37.656353,55.89185333
45,37.64132309,55.86933899
44,37.65546417,55.8889122
37,37.68198013,55.87031937
37,37.6855011,55.87914276
45,37.63169479,55.8780899
44,37.65291214,55.88236618
46,37.68889999,55.86129761
43,37.64466476,55.8617363
40,37.60835648,55.82534027
44,37.67833328,55.89189529
42,37.6591568,55.83655548
43,37.64010239,55.85935593
31,37.65903091,55.82392502
42,37.65230179,55.83283234
45,37.63913345,55.87017822
37,37.68812561,55.88155746
31,37.65325165,55.81745148
46,37.72034836,55.88193512
37,37.68677902,55.87165833
33,37.66637802,55.85953903
46,37.71482468,55.87865067
42,37.64494324,55.83547211
44,37.65520477,55.89125061
42,37.64106369,55.83225632
43,37.65527344,55.8546524
33,37.67551422,55.86089706
45,37.62526321,55.8783226
45,37.62631226,55.87809753
43,37.63591766,55.85217667
46,37.69143295,55.85667419
44,37.65216446,55.89216614
37,37.68376923,55.87854004
44,37.66201019,55.89383316
33,37.66326141,55.8577652
33,37.68112946,55.86436462
31,37.6606102,55.81414413
33,37.67967224,55.87730408
44,37.6554184,55.88377762
31,37.65337753,55.82258224
33,37.6761055,55.88118744
42,37.65113449,55.83963776
42,37.64356995,55.83779144
43,37.64358902,55.86115646
42,37.66534424,55.83280182
33,37.66999817,55.8608017
31,37.6582222,55.82268143
33,37.67509842,55.8638382
31,37.65927124,55.81924057
33,37.67264938,55.86664581
46,37.71546173,55.8807373
37,37.68257523,55.86564636
37,37.68475723,55.88274765
37,37.6892128,55.88153839
46,37.71715164,55.87438965
42,37.6631546,55.83226013
33,37.67208099,55.86016083
43,37.63956451,55.85102844
43,37.63517761,55.85855865
44,37.64762115,55.89322281
43,37.64601135,55.85116196
42,37.65887833,55.83914185
46,37.68863678,55.85567856
44,37.65513229,55.8883667
33,37.6751976,55.86421204
46,37.71562195,55.87839508
42,37.6633606,55.83423233
44,37.66040421,55.8887558
33,37.67383575,55.87198257
33,37.66443634,55.87475204
43,37.64109039,55.85498047
43,37.63418961,55.85163498
31,37.65190506,55.82631683
45,37.64144135,55.87196732
37,37.68488312,55.86623383
31,37.65106201,55.81571198
42,37.64455032,55.83611679
46,37.72616959,55.87928391
37,37.68260956,55.86536789
44,37.64850235,55.88735199
33,37.67133713,55.871521
37,37.68323135,55.86972427
33,37.66568756,55.87427902
44,37.64491653,55.88499832
31,37.66332245,55.81727982
42,37.66774368,55.83575058
37,37.69486237,55.8860817
43,37.64810562,55.84786224
43,37.64466476,55.85339355
45,37.62788391,55.87378311
44,37.64286041,55.88210678
44,37.65475464,55.88948059
46,37.69652557,55.86657715
43,37.64896774,55.85435486
37,37.68772125,55.87198639
33,37.67582703,55.87672424
33,37.67756271,55.87599564
33,37.67526245,55.86457443
33,37.66392517,55.86737442
33,37.67299652,55.87210083
33,37.6758194,55.8661232
46,37.69439697,55.86278152
43,37.64215088,55.85554123
31,37.65433884,55.81505966
43,37.66220093,55.85259628
31,37.64339828,55.82012558
31,37.65036011,55.81971359
42,37.66050339,55.83773804
45,37.63228607,55.8681221
31,37.65389252,55.8165741
31,37.6444664,55.82049942
42,37.65923691,55.83825684
45,37.64587784,55.87244034
45,37.62062836,55.87623978
40,37.63526917,55.80953979
44,37.65516663,55.88519287
40,37.63164139,55.8190155
44,37.64561081,55.88710022
43,37.63747025,55.85702896
33,37.67200089,55.86361694
40,37.62229538,55.81515121
40,37.62552261,55.81399536
33,37.68036652,55.86181259
44,37.669487,55.88450241
37,37.68092346,55.87080765
40,37.62338257,55.81592941
40,37.62451553,55.81945038
46,37.68957138,55.86321259
33,37.6613121,55.85939789
42,37.66365433,55.83321762
33,37.67980957,55.86148071
37,37.68704987,55.87769699
33,37.67188644,55.86794662
40,37.63512421,55.80282211
40,37.62299728,55.82495117
40,37.62999725,55.81578064
46,37.71398926,55.87181473
31,37.64199829,55.80817795
43,37.64025497,55.85996628
44,37.65813828,55.8932724
33,37.66934204,55.86069107
43,37.64076614,55.85147476
42,37.66788864,55.82949066
42,37.64906693,55.83310318
45,37.64107132,55.87594604
46,37.67908096,55.85068512
44,37.67267609,55.89202881
37,37.68614197,55.87794495
46,37.68214417,55.8522377
42,37.66349411,55.82945633
33,37.66830826,55.86733246
37,37.68948364,55.87809753
42,37.65214157,55.83905029
40,37.63249207,55.80744171
31,37.65132141,55.80840302
37,37.67837906,55.87243652
40,37.63189316,55.81721878
31,37.65299225,55.80889511
43,37.64279556,55.84915161
45,37.63476563,55.87442017
40,37.63045502,55.81018066
46,37.7260437,55.87710571
44,37.66465378,55.89027023
31,37.65274811,55.80772781
37,37.68184662,55.87137985
37,37.68690491,55.86650085
31,37.65126038,55.81653595
37,37.69239426,55.87457275
37,37.68662643,55.88325119
45,37.62346649,55.87533569
42,37.66038513,55.83370209
40,37.6219368,55.82500076
44,37.66731262,55.89338303
46,37.71715927,55.87877655
37,37.685009,55.86558151
37,37.69778442,55.87485504
46,37.71502304,55.87552261
33,37.66104126,55.87485886
43,37.64015579,55.85060501
40,37.62464142,55.81612015
37,37.68359756,55.87939835
46,37.69667816,55.85658264
31,37.64555359,55.8193779
43,37.65832138,55.8496666
37,37.67994308,55.86881256
40,37.63505554,55.81984329
40,37.62498474,55.81506348
43,37.65352249,55.85007477
46,37.71849823,55.87808609
46,37.68101883,55.85190964
37,37.68908691,55.88469696
37,37.69890594,55.87517166
33,37.67316818,55.86783218
31,37.65361404,55.80820084
43,37.64489746,55.85786057
31,37.6582756,55.81833267
44,37.64385605,55.88532257
46,37.68001556,55.85420227
46,37.71434784,55.87982559
31,37.65982819,55.81199265
40,37.62155914,55.82464981
43,37.66397095,55.85350418
40,37.63282776,55.8045311
40,37.62972641,55.80555725
40,37.63332748,55.8019371
40,37.63552856,55.80991745
37,37.70732117,55.87961578
33,37.67529678,55.87629318
45,37.6360321,55.86783218
31,37.6413765,55.80943298
37,37.69409943,55.87796021
33,37.67902756,55.86538315
37,37.6931839,55.8751564
43,37.6420517,55.8495903
45,37.6524086,55.87502289
37,37.68834305,55.86830902
40,37.62157059,55.81996536
43,37.64367676,55.85883331
31,37.65316391,55.81665802
45,37.63196182,55.87172318
37,37.6931839,55.87651443
42,37.65838242,55.8331604
44,37.65022659,55.88249588
37,37.69816971,55.87452698
46,37.68250275,55.85411072
40,37.62166977,55.80802155
44,37.66239929,55.88307953
42,37.6645546,55.82813263
44,37.66091537,55.89180756
44,37.64864349,55.88913727
37,37.69223022,55.87728882
42,37.65675735,55.83415985
46,37.68162918,55.85343552
33,37.67511749,55.86900711
37,37.69614792,55.87535477
40,37.62921524,55.82005692
31,37.64610291,55.80340958
43,37.64312744,55.85043335
40,37.62722778,55.81601334
43,37.64015579,55.85337067
37,37.68569946,55.88240433
31,37.66690063,55.82139587
31,37.6533432,55.81412125
40,37.62947464,55.82402039
31,37.64878845,55.8107338
42,37.64943695,55.83152008
40,37.62992477,55.82460785
33,37.67928696,55.86461639
33,37.66599274,55.85886765
40,37.62279129,55.81391144
43,37.65196991,55.85126114
100,37.63552094,55.78467941
44,37.67276382,55.88837814
42,37.65440369,55.83670425
40,37.62837982,55.82407761
37,37.68602371,55.87717819
33,37.65980911,55.86431122
43,37.64279556,55.86021042
46,37.71318054,55.88031769
46,37.68032074,55.85250092
44,37.65146637,55.88726044
37,37.68797302,55.87688446
40,37.63354492,55.81050491
45,37.6211853,55.8742218
44,37.63797379,55.87858963
46,37.71483231,55.8777771
43,37.64529419,55.85293579
33,37.66336823,55.85859299
40,37.63427353,55.81769562
31,37.65131378,55.82434845
44,37.65201569,55.87821198
31,37.65227509,55.8080864
31,37.64424133,55.81596756
37,37.69146729,55.87447739
31,37.65366745,55.81554031
33,37.67442703,55.86522293
44,37.643013,55.87908554
33,37.68003082,55.86491394
43,37.64346313,55.8496666
31,37.66765213,55.82265854
31,37.65378189,55.80887222
31,37.64874268,55.8253212
31,37.65425873,55.8217659
44,37.63965225,55.87960052
46,37.70662308,55.86666107
45,37.62743759,55.87765884
33,37.6780014,55.8600769
33,37.66279221,55.85816574
46,37.69714355,55.85887146
44,37.66896439,55.89339066
40,37.62135315,55.81638336
46,37.69964981,55.85850906
44,37.6621933,55.883564
46,37.71936035,55.87864685
33,37.67685318,55.86539078
43,37.64821243,55.85480118
43,37.64622879,55.84967422
40,37.63331985,55.80657959
33,37.66168976,55.86822891
33,37.67407608,55.86861038
46,37.69169998,55.86189651
43,37.64247513,55.8548584
40,37.62288284,55.81745529
42,37.66357422,55.83508682
43,37.63735199,55.85229874
40,37.63536835,55.8052597
33,37.66664886,55.86128235
44,37.66043854,55.88937759
44,37.65311813,55.89127731
31,37.64550018,55.81355286
33,37.64556503,55.86281967
45,37.63648987,55.86737442
46,37.7171402,55.87692642
33,37.65758133,55.85854721
37,37.68619537,55.87897873
44,37.67963791,55.89069748
44,37.64703751,55.88085556
31,37.66253281,55.81637573
44,37.64927292,55.88214111
44,37.65480042,55.88721466
37,37.68858337,55.8674469
45,37.61989975,55.87909698
37,37.68777466,55.86713028
45,37.65091705,55.87551498
45,37.6344986,55.86805725
31,37.63770294,55.80347824
42,37.65914536,55.83579636
44,37.66722107,55.89213181
44,37.64620972,55.87931824
40,37.63443375,55.80959702
33,37.66972733,55.87023926
31,37.63925934,55.81254959
42,37.65489578,55.83597183
44,37.65882111,55.89390945
44,37.65290451,55.88841629
33,37.65924454,55.86695099
37,37.69536591,55.87281799
33,37.67845917,55.8629837
40,37.62867737,55.81978989
33,37.67826462,55.87533951
31,37.65263367,55.81275177
37,37.6908493,55.88392258
46,37.69534683,55.86619186
45,37.63119125,55.86832428
42,37.66222763,55.83288956
46,37.68275452,55.85268021
44,37.66800308,55.89263153
46,37.71512985,55.87451553
46,37.72626114,55.87568283
42,37.6387291,55.83625412
46,37.70253372,55.86785507
31,37.6560936,55.81634903
44,37.65835571,55.88256454
37,37.70216751,55.88480377
43,37.63963318,55.85510635
33,37.66841888,55.86061478
44,37.65133286,55.8862915
45,37.63734436,55.87656021
44,37.63967133,55.88130188
46,37.71669388,55.88173294
42,37.66073608,55.82985687
45,37.63425446,55.87734985
31,37.64365005,55.81238937
37,37.68356323,55.87727737
37,37.67721939,55.87122726
40,37.63551331,55.80606842
44,37.64451218,55.88095856
42,37.64081955,55.83331299
46,37.71502304,55.87646866
44,37.64866257,55.88056564
45,37.64779282,55.87265015
45,37.64146042,55.87197495
44,37.65565109,55.88549423
40,37.63000488,55.82026291
46,37.69076538,55.86316681
44,37.65626144,55.89128494
33,37.67320633,55.86039734
43,37.64645386,55.84936523
37,37.70604706,55.88089371
44,37.65795135,55.88877487
45,37.62403107,55.87266159
45,37.6442337,55.86859131
42,37.66092682,55.82914352
37,37.6814537,55.86791611
33,37.67682648,55.86197281
42,37.64619446,55.83363342
37,37.7016449,55.88615036
33,37.67058182,55.8638382
45,37.6216507,55.87823486
33,37.67451859,55.88182831
43,37.65779114,55.8506279
31,37.64286804,55.81689835
37,37.68873596,55.87754059
33,37.67238617,55.8673172
37,37.70513916,55.88146973
44,37.65699005,55.89336014
44,37.65630722,55.88713837
37,37.68086624,55.86922455
42,37.63981628,55.83723068
33,37.66529846,55.85972977
40,37.63018417,55.80282211
31,37.65769958,55.81530762
42,37.66244125,55.83437729
46,37.7156868,55.87997818
37,37.68212509,55.8843689
42,37.64415359,55.83825684
33,37.66766357,55.86822128
37,37.70327377,55.8861618
46,37.71858978,55.87976456
45,37.6375885,55.87549591
46,37.68457031,55.85401154
37,37.68690491,55.87373352
46,37.68886185,55.86273193
44,37.64155579,55.87822342
31,37.6493988,55.8111496
33,37.67764282,55.87769318
42,37.66132736,55.83699799
37,37.68946457,55.88510513
46,37.6997757,55.86952591
33,37.66267776,55.87773895
37,37.68686676,55.87142563
37,37.70278549,55.88022614
40,37.62698746,55.82528687
31,37.64573669,55.81506348
33,37.67229843,55.86078262
44,37.65446472,55.88594818
37,37.68632889,55.87262726
40,37.63253021,55.81758118
46,37.69094849,55.86361694
31,37.65769196,55.81087875
45,37.63303375,55.86751938
45,37.63932037,55.87661362
46,37.71772766,55.87850952
31,37.64076614,55.80662918
33,37.66168976,55.8585434
43,37.64305878,55.86279297
45,37.63130951,55.86986542
45,37.64784622,55.87429428
37,37.69191742,55.8817215
33,37.66350174,55.85958862
46,37.71617126,55.87157059
42,37.6505394,55.8320961
31,37.66251373,55.82386398
46,37.69512558,55.86407471
33,37.67830658,55.86081314
31,37.64870834,55.82079315
43,37.63196182,55.85054016
37,37.67922211,55.86672974
43,37.63888168,55.84949875
43,37.64281464,55.86089706
40,37.63097382,55.81886292
43,37.65627289,55.85611725
37,37.70043182,55.88216782
37,37.68481064,55.86474228
45,37.62491989,55.87503052
40,37.62651062,55.81995392
40,37.62680817,55.81665802
46,37.69869995,55.85655212
40,37.63435364,55.81206512
31,37.65008163,55.8240509
46,37.71448135,55.87910461
33,37.67660904,55.87233353
45,37.64765549,55.87498093
45,37.62306976,55.87475967
45,37.64363098,55.87352753
44,37.65392685,55.8817749
33,37.67250443,55.86793137
40,37.63210678,55.81803131
33,37.66422272,55.86792374
44,37.66756439,55.88874435
44,37.65571594,55.88184738
43,37.65259933,55.85147858
31,37.6636467,55.81862259
44,37.65546417,55.88072586
33,37.67326736,55.86717606
40,37.62279129,55.8197937
43,37.64339828,55.854496
45,37.63199997,55.87551117
46,37.70703506,55.87055969
43,37.64024734,55.86110687
43,37.63542175,55.85282516
31,37.65018845,55.82765961
37,37.68819809,55.88570786
44,37.64310074,55.88121796
45,37.63821411,55.87348938
46,37.69940948,55.85633469
46,37.71452713,55.88116837
45,37.63207245,55.87493896
33,37.6740036,55.87298965
44,37.65675735,55.88887787
45,37.6356926,55.86859131
45,37.62836838,55.87052536
76,37.66649628,55.5969429
46,37.71478653,55.87923813
37,37.68317413,55.87229919
43,37.64452362,55.8598671
46,37.69830322,55.87039948
46,37.68270111,55.85835648
45,37.63719177,55.8687973
43,37.6563797,55.85506058
33,37.67076111,55.86736298
44,37.65131378,55.88584137
33,37.66827393,55.85807037
45,37.62781143,55.87446976
43,37.6387825,55.85102081
33,37.67207336,55.87253952
33,37.6688118,55.86974335
37,37.69425201,55.88273621
37,37.69132233,55.87157059
44,37.66005325,55.88587952
33,37.67620468,55.87508774
31,37.66466141,55.81875992
45,37.64644241,55.86981964
44,37.63922119,55.87916565
31,37.64558029,55.80397415
31,37.65271378,55.81906891
33,37.6646347,55.86726379
43,37.64498138,55.85584259
40,37.62572098,55.81740189
43,37.6542511,55.84912872
42,37.66139221,55.83084869
43,37.64555359,55.86060333
31,37.65559006,55.81578827
31,37.65414429,55.81448364
44,37.64925766,55.88719559
37,37.67835999,55.87303162
31,37.65782547,55.82391357
44,37.6418457,55.8818779
37,37.68900681,55.87001038
43,37.65653229,55.85279465
37,37.70508575,55.87818527
37,37.69529343,55.8792038
31,37.65427017,55.82304001
31,37.6378479,55.80594254
46,37.70677567,55.86662674
40,37.62349319,55.81977081
42,37.65911102,55.8298912
37,37.69465637,55.87657547
37,37.69123459,55.86914825
45,37.62746429,55.87820816
43,37.65836334,55.85165024
31,37.66547012,55.81970596
44,37.64372253,55.8801651
45,37.64623642,55.86902618
31,37.65458298,55.81723785
43,37.63408279,55.85219574
33,37.67113113,55.86947632
33,37.67274857,55.87004089
33,37.67471313,55.86769104
31,37.63870239,55.81019211
44,37.64059448,55.87953186
40,37.62300873,55.81453323
42,37.65847397,55.83625412
44,37.65389252,55.891819
44,37.65597534,55.89062119
45,37.64171982,55.87011337
43,37.63916016,55.85633087
31,37.64619446,55.82080841
44,37.64585876,55.8874054
37,37.69175339,55.87664795
31,37.66201019,55.82361984
42,37.65943527,55.83890533
44,37.64733505,55.88208008
31,37.65620804,55.82426834
40,37.63639069,55.8092308
46,37.71298218,55.87626648
31,37.65020752,55.82008743
37,37.68807983,55.86940002
44,37.64795303,55.88191223
44,37.66285706,55.89200592
31,37.65149307,55.82578659
44,37.64624786,55.88852692
37,37.68899536,55.87445068
46,37.72639465,55.87854004
33,37.67268372,55.8583107
40,37.63370514,55.8195076
31,37.64355087,55.81287384
44,37.66964722,55.89261627
43,37.656147,55.85336685
45,37.63098526,55.87055206
40,37.62090683,55.81404877
44,37.64025497,55.88010788
42,37.6627388,55.83067322
45,37.63476563,55.87439346
44,37.66495132,55.88879776
31,37.65652466,55.81713867
46,37.7163887,55.87746811
33,37.6502533,55.8660202
45,37.63176727,55.86917877
42,37.66600037,55.83674622
33,37.67182922,55.85932159
37,37.68103027,55.87794876
44,37.66332245,55.88981628
33,37.67602539,55.86286163
44,37.66428375,55.89280319
45,37.63380432,55.87585831
37,37.69813156,55.88496017
44,37.65965652,55.88311005
45,37.65122223,55.87212753
45,37.63850403,55.87264633
46,37.71260452,55.87446594
31,37.65223694,55.81966782
44,37.65491486,55.89293671
42,37.66480637,55.8307724
44,37.64366913,55.88276291
44,37.65050507,55.88893127
46,37.68524933,55.85618973
37,37.69044495,55.88599777
37,37.68658829,55.86840057
44,37.63822556,55.8798027
33,37.68119049,55.86332703
46,37.70761871,55.8658905
33,37.67507553,55.86330795
46,37.69870758,55.85718155
37,37.69100189,55.88421631
45,37.63352585,55.87430573
46,37.71371078,55.87071228
46,37.7007103,55.86565781
31,37.65142822,55.81706238
37,37.70017242,55.87623978
42,37.66739273,55.83525085
33,37.6627121,55.86017609
40,37.62103271,55.81461334
33,37.67625046,55.87735367
43,37.63526917,55.85772324
37,37.70676422,55.88380814
37,37.67670059,55.870224
42,37.64177322,55.83715057
31,37.65172577,55.80949783
44,37.65029907,55.8794136
31,37.6554985,55.8114357
31,37.65860748,55.81863022
37,37.68286133,55.87879944
31,37.65720749,55.81100082
46,37.69535828,55.86660767
45,37.62001419,55.87500763
42,37.65764618,55.83341599
44,37.64392853,55.87960052
45,37.64463043,55.86940384
37,37.68929291,55.86780548
46,37.71160889,55.87638474
43,37.63827896,55.85184479
33,37.66966629,55.85782242
33,37.66766357,55.8612709
31,37.64792633,55.81908417
31,37.65627289,55.81010056
40,37.62055588,55.81157303
31,37.64264297,55.81492615
31,37.6402626,55.81008911
46,37.68516159,55.85445786
40,37.61923218,55.82518387
42,37.663414,55.83293915
31,37.65934372,55.82201767
33,37.66270447,55.86441422
44,37.67073441,55.88545227
45,37.63973236,55.87430573
45,37.64227676,55.87177277
42,37.66330719,55.83719254
45,37.61798477,55.87882233
37,37.70825577,55.88228989
43,37.64544678,55.86131287
46,37.6925087,55.86434937
40,37.63389587,55.80799103
46,37.71933365,55.87944031
31,37.65222168,55.82043839
43,37.66213989,55.85340881
31,37.64562607,55.81443024
33,37.67889023,55.86125183
42,37.64151382,55.83590317
31,37.65446472,55.82074738
46,37.69401169,55.86014557
45,37.64416122,55.87638092
44,37.65744019,55.88220596
45,37.61988068,55.87937546
44,37.64771271,55.89261246
33,37.67935944,55.87586975
45,37.63583374,55.87639618
37,37.71255112,55.8830452
43,37.63635635,55.84973145
40,37.62418365,55.82540512
33,37.67504883,55.8618927
33,37.66972733,55.86454391
37,37.68425369,55.8801651
46,37.70647812,55.87225342
46,37.71125793,55.86844635
33,37.66987991,55.86828232
43,37.63376999,55.85301971
45,37.63336563,55.87185287
45,37.63617706,55.87147141
42,37.65738678,55.83735275
43,37.65470886,55.85421753
31,37.65694427,55.81281281
45,37.64440536,55.86770248
44,37.64852905,55.88668442
43,37.65370178,55.84976578
33,37.65852737,55.86698532
40,37.62888336,55.81533813
44,37.65522003,55.88554382
42,37.65787125,55.83790588
31,37.65787125,55.81423569
44,37.65372086,55.87831497
37,37.71170807,55.8825264
42,37.65691757,55.83365631
46,37.71783447,55.877491
37,37.67939377,55.86827469
42,37.66610718,55.83447647
40,37.61857986,55.80966568
46,37.72309875,55.87470627
43,37.65727615,55.84932327
31,37.6524086,55.81506348
46,37.70829391,55.87094879
46,37.71513748,55.87935257
40,37.62437439,55.81555557
31,37.64328384,55.80364609
31,37.6596489,55.81731033
46,37.68665314,55.85591507
31,37.66139221,55.81558609
37,37.69495392,55.88175583
40,37.62269211,55.81616974
33,37.67186737,55.85789108
44,37.6570549,55.88317108
40,37.63274384,55.81008148
43,37.64941025,55.84607315
43,37.64091873,55.84957123
33,37.67781448,55.86445999
31,37.64252853,55.81533051
37,37.69313812,55.87237549
37,37.67796707,55.86734772
37,37.69276047,55.88630295
43,37.65222168,55.85548782
46,37.69050598,55.86208344
33,37.66716003,55.86776352
45,37.6216507,55.87825775
45,37.62243271,55.87815094
45,37.61997223,55.87908173
44,37.67614365,55.89034653
40,37.61930466,55.80899429
42,37.66469955,55.82918167
37,37.69646072,55.8785553
33,37.67095184,55.86067581
45,37.63440704,55.87532425
44,37.65045166,55.88144302
42,37.66047668,55.8403511
31,37.66513824,55.82302475
33,37.66339493,55.87675858
37,37.68369675,55.87052917
45,37.64308548,55.87576675
31,37.63835144,55.80815506
33,37.67625809,55.88193512
42,37.66503143,55.82883072
42,37.65103531,55.83328247
40,37.63371658,55.81509781
43,37.63880157,55.85027695
43,37.64151382,55.84924698
37,37.69789886,55.88587189
45,37.63486481,55.8719902
44,37.66926956,55.88497543
37,37.6999855,55.87733459
44,37.66594696,55.88380051
33,37.66810226,55.87176514
31,37.63896179,55.80679703
31,37.65108871,55.82077789
43,37.65602875,55.84890366
31,37.64131546,55.80561066
43,37.64014816,55.84938431
31,37.63811874,55.80955887
46,37.72593689,55.8763237
43,37.64093018,55.86030579
44,37.66769791,55.88415146
31,37.65237427,55.81564331
46,37.69642639,55.86375046
44,37.64469147,55.87886429
31,37.66092682,55.81712723
45,37.6232338,55.87806702
33,37.6740303,55.8657341
31,37.64812469,55.81047058
40,37.61701584,55.81454849
33,37.66662979,55.86224365
46,37.70131302,55.87015533
37,37.68592453,55.87075806
40,37.63511658,55.80461884
44,37.66340256,55.8905983
37,37.69186401,55.8857193
31,37.66301727,55.82209778
33,37.67831421,55.860569
37,37.67847061,55.87111282
33,37.65838242,55.86963272
43,37.65091705,55.85480499
46,37.69412613,55.85435104
31,37.66493225,55.82043076
42,37.66893005,55.82937622
42,37.6594162,55.83101273
33,37.66918182,55.86405563
45,37.64799881,55.87585068
33,37.66205597,55.86330414
45,37.63318634,55.87119675
45,37.62759781,55.87275314
37,37.68471146,55.87022781
45,37.65174484,55.8763237
40,37.62252045,55.82542038
46,37.70095444,55.86861801
46,37.71115875,55.86787796
37,37.67723846,55.86914825
100,37.63700485,55.79425049
46,37.68103027,55.85161972
46,37.7123909,55.876194
44,37.64712524,55.88673782
44,37.66303635,55.89287186
33,37.66924286,55.86323547
45,37.64976883,55.873909
33,37.67038345,55.86958694
46,37.72311401,55.87943649
44,37.6470108,55.87991714
33,37.65769196,55.86336899
43,37.65252686,55.8524971
31,37.65450287,55.81990814
33,37.66322327,55.86093903
46,37.71385574,55.87719727
33,37.66111374,55.86555099
44,37.6724968,55.88936996
46,37.71630478,55.88022614
31,37.66584015,55.82218933
43,37.65670395,55.8540535
40,37.63676071,55.81068802
43,37.65628815,55.85533905
31,37.6439743,55.80643845
45,37.63549423,55.87113571
45,37.63527679,55.86952591
44,37.66022491,55.8853035
37,37.69182587,55.86995316
42,37.65837479,55.83761215
43,37.66405869,55.85322952
44,37.64834976,55.88270569
45,37.63253021,55.87251282
33,37.66146469,55.86526489
31,37.65651321,55.81137085
