id,dist,x,y
314,16,37.491222,55.665467
315,67,37.554757,55.699807
316,68,37.573486,55.651077
317,80,37.60361,55.709666
318,11,37.414126,55.732513
319,26,37.527631,55.826527
320,62,37.718919,55.675889
321,69,37.51749,55.643988
322,13,37.454817,55.67568
323,96,37.818989,55.825028
324,96,37.815104,55.813304
325,24,37.523135,55.888813
326,43,37.645664,55.854046
327,73,37.497487,55.620822
328,102,37.575283,55.76655
329,14,37.496831,55.675539
330,39,37.614775,55.791037
331,85,37.617346,55.643561
332,49,37.413581,55.80669
333,33,37.670377,55.85937
334,12,37.44108,55.724235
335,75,37.525791,55.605871
336,93,37.706037,55.777417
337,81,37.758509,55.618188
338,30,37.486792,55.875598
339,106,37.603964,55.779357
340,55,37.825235,55.70577
341,50,37.478878,55.77204
342,52,37.447997,55.847895
343,60,37.774874,55.664084
344,55,37.815054,55.696105
345,93,37.710397,55.776482
346,71,37.539494,55.687213
347,4,37.763501,55.798204
348,99,37.763134,55.830021
349,79,37.659128,55.710013
350,89,37.615703,55.636103
351,93,37.65361,55.763914
352,41,37.608408,55.873029
353,96,37.828181,55.822389
354,19,37.53745,55.809162
355,51,37.483669,55.796843
356,101,37.727841,55.792894
357,26,37.541746,55.839244
358,13,37.451046,55.68105
359,78,37.767445,55.636774
360,49,37.4138,55.804139
361,38,37.585208,55.832669
362,88,37.651031,55.620568
363,58,37.718468,55.747191
364,70,37.59541,55.676908
365,5,37.788461,55.747591
366,36,37.570172,55.893948
367,18,37.466655,55.73124
368,21,37.495432,55.819287
369,35,37.596547,55.81514
370,105,37.683021,55.739518
371,70,37.591397,55.672241
372,88,37.671917,55.627015
373,6,37.771629,55.747296
374,18,37.479227,55.736569
375,69,37.5277,55.638435
376,65,37.673093,55.703388
377,98,37.676133,55.78125
378,35,37.57689,55.820915
379,91,37.659506,55.708424
380,26,37.533473,55.835443
381,84,37.690017,55.675532
382,46,37.710113,55.876306
383,45,37.631485,55.87335
384,4,37.785151,55.799916
385,53,37.573889,55.718885
386,44,37.649902,55.885911
387,46,37.711998,55.868726
388,50,37.460529,55.776249
389,34,37.592508,55.894747
390,68,37.600238,55.660496
391,96,37.829726,55.822387
392,16,37.484222,55.658957
393,6,37.756233,55.743787
394,41,37.581036,55.853012
395,83,37.658233,55.670137
396,58,37.718909,55.750779
397,68,37.588304,55.656024
398,50,37.471667,55.773224
399,93,37.651038,55.756666
400,98,37.637595,55.769529
401,34,37.606021,55.896073
402,11,37.406672,55.743155
403,101,37.771478,55.806064
404,55,37.849254,55.699598
405,61,37.709899,55.73224
406,41,37.600432,55.868069
407,4,37.771491,55.789972
408,28,37.493342,55.813556
409,37,37.697716,55.878053
410,76,37.657138,55.598362
411,57,37.789027,55.705831
412,9,37.567194,55.748868
413,102,37.595342,55.761353
414,62,37.719225,55.682068
415,81,37.739045,55.615437
416,7,37.813193,55.800437
417,2,37.817642,55.800403
418,47,37.431565,55.82729
419,4,37.797558,55.802334
420,23,37.493215,55.84346
421,57,37.770087,55.708379
422,89,37.587471,55.631957
423,93,37.680055,55.774783
424,7,37.827583,55.808437
425,102,37.542188,55.757241
426,41,37.618913,55.864081
427,99,37.754102,55.826414
428,23,37.480033,55.847446
429,86,37.707373,55.616118
430,10,37.409182,55.765218
431,11,37.424053,55.738664
432,60,37.732715,55.649744
433,63,37.793756,55.719554
434,80,37.59789,55.711586
435,1,37.816901,55.71894
436,26,37.535259,55.841551
437,101,37.726916,55.798536
438,10,37.412077,55.761283
439,57,37.773676,55.714083
440,21,37.490007,55.817159
441,34,37.623461,55.893186
442,9,37.520749,55.734979
443,31,37.634334,55.819631
444,7,37.815547,55.810499
445,90,37.604577,55.607879
446,4,37.803552,55.798004
447,102,37.538051,55.760533
448,26,37.531731,55.827083
449,59,37.741998,55.682229
450,70,37.595123,55.67488
451,96,37.766467,55.80857
452,15,37.484049,55.68387
453,22,37.570684,55.862918
454,15,37.497607,55.690542
455,21,37.486051,55.830296
456,28,37.515696,55.803412
457,75,37.530452,55.608691
458,55,37.818906,55.702127
459,100,37.624361,55.790102
460,55,37.862456,55.687194
461,102,37.427454,55.839431
462,75,37.54788,55.590804
463,84,37.68027,55.68625
464,87,37.71455,55.608
465,11,37.408635,55.731383
466,73,37.502089,55.623665
467,102,37.555788,55.767748
468,49,37.405731,55.814674
469,24,37.534737,55.878843
470,10,37.413517,55.769175
471,58,37.67507,55.754311
472,15,37.498898,55.693303
473,59,37.757199,55.67951
474,13,37.562643,55.812006
475,89,37.599408,55.631955
476,34,37.613424,55.893009
477,64,37.737013,55.722931
478,75,37.513474,55.605172
479,23,37.487534,55.846584
480,37,37.706513,55.880418
481,94,37.576787,55.783387
482,50,37.480045,55.77076
483,93,37.655637,55.765542
484,87,37.718972,55.602345
485,18,37.483654,55.735138
486,58,37.71493,55.763911
487,59,37.774915,55.68029
488,16,37.454278,55.665971
489,44,37.649956,55.886574
490,69,37.531872,55.650575
491,31,37.640569,55.804917
492,89,37.595774,55.629697
493,59,37.807855,55.675201
494,31,37.654535,55.819914
495,34,37.600699,55.8961
496,33,37.670838,55.873389
497,70,37.594964,55.669725
498,104,37.656163,55.795014
499,87,37.726595,55.610633
500,63,37.749421,55.715354
501,6,37.790655,55.763269
502,72,37.522564,55.664691
503,65,37.668937,55.703303
504,13,37.454204,55.675424
505,105,37.687713,55.742377
506,96,37.831287,55.82241
507,58,37.715261,55.768122
508,53,37.560208,55.728048
509,16,37.493257,55.660143
510,86,37.704374,55.622026
511,1,37.824006,55.717634
512,4,37.796234,55.801627
513,10,37.420594,55.749804
514,96,37.810463,55.826042
515,75,37.547781,55.611927
516,55,37.856145,55.679277
517,1,37.818164,55.722414
518,18,37.474517,55.723294
519,52,37.440731,55.847144
520,8,37.742028,55.782016
521,57,37.783524,55.699098
522,19,37.546856,55.805508
523,50,37.46629,55.778896
524,86,37.726543,55.614219
525,74,37.557417,55.652048
526,25,37.517215,55.880851
527,95,37.71718,55.818697
528,8,37.734463,55.762178
529,87,37.735566,55.605737
530,87,37.750757,55.607954
531,57,37.773995,55.702812
532,67,37.557206,55.696682
533,20,37.552349,55.875116
534,12,37.401158,55.706269
535,46,37.718933,55.881725
536,22,37.566629,55.864175
537,19,37.548905,55.804384
538,44,37.641298,55.878947
539,55,37.810767,55.698609
540,97,37.620928,55.727123
541,106,37.6175,55.772342
542,23,37.51142,55.861192
543,58,37.714917,55.761006
544,84,37.666284,55.673956
545,14,37.51046,55.676354
546,107,37.525508,55.785212
547,21,37.506646,55.834974
548,66,37.5642,55.688574
549,78,37.754915,55.635851
550,64,37.749374,55.698228
551,26,37.520116,55.829361
552,81,37.749124,55.621081
553,41,37.606826,55.87184
554,16,37.468377,55.673636
555,85,37.60966,55.652012
556,29,37.56708,55.815246
557,87,37.74189,55.603839
558,54,37.609685,55.732815
559,103,37.568368,55.800384
560,79,37.648466,55.719311
561,107,37.526418,55.79996
562,57,37.788936,55.699949
563,54,37.617524,55.73388
564,76,37.666842,55.577031
565,20,37.551696,55.87547
566,46,37.688687,55.85336
567,41,37.587924,55.859053
568,60,37.712585,55.644991
569,102,37.572628,55.764488
570,57,37.762269,55.703771
571,81,37.754889,55.617452
572,60,37.775774,55.66428
573,93,37.635461,55.759914
574,93,37.707988,55.778536
575,35,37.57689,55.820915
576,3,37.823797,55.762967
577,11,37.432814,55.741588
578,70,37.601002,55.686593
579,67,37.577518,55.704042
580,49,37.398889,55.818319
581,95,37.695153,55.817859
582,33,37.668417,55.872575
583,18,37.479584,55.741644
584,81,37.732874,55.617679
585,15,37.52524,55.713763
586,27,37.480842,55.859081
587,105,37.665276,55.738062
588,11,37.423366,55.74024
589,43,37.63675,55.859388
590,87,37.748307,55.609436
591,22,37.560501,55.885149
592,69,37.538792,55.646917
593,57,37.762505,55.695249
594,63,37.78546,55.712767
595,18,37.464792,55.723161
596,58,37.704249,55.766051
597,90,37.59488,55.610536
598,6,37.780416,55.755586
599,52,37.448309,55.848468
600,28,37.507105,55.804663
601,89,37.614596,55.637686
602,73,37.48709,55.643665
603,69,37.531223,55.642521
604,23,37.504403,55.84209
605,34,37.609736,55.888415
606,53,37.579466,55.719124
607,64,37.745549,55.698889
608,60,37.758381,55.65616
609,58,37.710517,55.772247
610,54,37.616819,55.733026
611,6,37.788444,55.758999
612,86,37.704665,55.624722
613,1,37.823706,55.74268
614,58,37.678018,55.750115
615,78,37.768839,55.639651
616,3,37.820364,55.774809
617,82,37.678602,55.638495
618,78,37.74623,55.633779
619,104,37.652132,55.798973
620,99,37.763499,55.82448
621,26,37.534006,55.836044
622,16,37.452611,55.666487
623,51,37.4741,55.809658
624,95,37.732592,55.813642
625,96,37.818881,55.826785
626,78,37.755647,55.634257
627,22,37.567215,55.871201
628,44,37.657486,55.891849
629,40,37.626007,55.815622
630,65,37.667027,55.712418
631,23,37.490646,55.847819
632,21,37.50965,55.823473
633,49,37.39403,55.815885
634,81,37.759763,55.619356
635,41,37.593836,55.861089
636,86,37.701091,55.621811
637,24,37.537206,55.882672
638,107,37.512714,55.781141
639,70,37.61037,55.677717
640,18,37.485972,55.734059
641,96,37.813399,55.800387
642,41,37.589131,55.871418
643,34,37.592487,55.897027
644,69,37.522847,55.6301
645,61,37.747214,55.735178
646,6,37.762098,55.743146
647,29,37.574753,55.810889
648,60,37.731157,55.650886
649,21,37.491069,55.832499
650,3,37.828868,55.751384
651,85,37.583855,55.574595
652,73,37.487841,55.623605
653,73,37.483485,55.645103
654,11,37.408766,55.729493
655,25,37.531482,55.868773
656,13,37.47228,55.705682
657,59,37.755082,55.675847
658,10,37.413912,55.760416
659,60,37.76377,55.651156
660,60,37.748803,55.645624
661,55,37.803866,55.710807
662,33,37.652785,55.866983
663,60,37.713385,55.654154
664,42,37.641821,55.835261
665,79,37.61124,55.710282
666,69,37.503171,55.642652
667,67,37.553838,55.694375
668,86,37.727586,55.614444
669,12,37.39602,55.712464
670,45,37.632006,55.87639
671,12,37.409862,55.719252
672,63,37.795898,55.718901
673,59,37.755103,55.669088
674,71,37.523666,55.67737
675,55,37.809847,55.702738
676,73,37.47559,55.631794
677,75,37.54777,55.590817
678,28,37.63968,55.774393
679,55,37.850343,55.68332
680,35,37.586484,55.821529
681,55,37.847371,55.701717
682,71,37.517268,55.678111
683,10,37.412211,55.76035
684,62,37.723254,55.673057
685,45,37.641995,55.873765
686,28,37.49505,55.81024
687,69,37.524252,55.651128
688,84,37.686332,55.680571
689,96,37.826098,55.812897
690,44,37.65854,55.889334
691,30,37.488404,55.862413
692,60,37.757382,55.649027
693,4,37.793706,55.805281
694,34,37.614592,55.886279
695,40,37.623571,55.818725
696,92,37.584645,55.754966
697,61,37.71478,55.730913
698,21,37.514077,55.820136
699,95,37.730358,55.812046
700,74,37.555078,55.664159
701,67,37.540713,55.692515
702,4,37.797182,55.794881
703,4,37.780554,55.792003
704,45,37.649763,55.87527
705,57,37.75429,55.697274
706,106,37.592495,55.786396
707,28,37.506372,55.79914
708,96,37.806028,55.824094
709,11,37.417671,55.735789
710,68,37.606383,55.661948
711,96,37.79567,55.819363
712,32,37.572835,55.881655
713,95,37.718855,55.808947
714,30,37.486883,55.865487
715,49,37.639716,55.774446
716,24,37.53491,55.891278
717,16,37.470179,55.657428
718,65,37.678,55.706131
719,12,37.413803,55.716019
720,45,37.621776,55.877386
721,85,37.616776,55.651998
722,37,37.692327,55.871165
723,72,37.515182,55.657386
724,99,37.753712,55.825301
725,70,37.58483,55.666636
726,42,37.641821,55.835261
727,60,37.761527,55.653015
728,53,37.592633,55.746412
729,35,37.583522,55.827012
730,42,37.665157,55.829679
731,66,37.557881,55.682502
732,45,37.629538,55.871752
733,19,37.554912,55.797826
734,8,37.730754,55.771894
735,17,37.499487,55.739024
736,103,37.570309,55.793395
737,22,37.568915,55.866916
738,75,37.515801,55.608705
739,60,37.711274,55.649293
740,15,37.522858,55.72831
741,66,37.575891,55.680955
742,60,37.775156,55.658674
743,55,37.809424,55.71161
744,35,37.585671,55.816611
745,36,37.552453,55.90391
746,88,37.650173,55.626848
747,107,37.515388,55.779716
748,64,37.74111,55.695327
749,102,37.585394,55.771835
750,95,37.711299,55.80812
751,104,37.692038,55.798667
752,100,37.62752,55.776878
753,70,37.603622,55.677238
754,34,37.630207,55.896236
755,12,37.443985,55.724762
756,21,37.511438,55.816379
757,76,37.675491,55.575481
758,95,37.718443,55.809541
759,91,37.618919,55.602663
760,60,37.750252,55.661627
761,2,37.81084,55.801792
762,99,37.756811,55.821884
763,9,37.563648,55.748797
764,55,37.810814,55.711079
765,5,37.819572,55.749294
766,43,37.644231,55.860732
767,73,37.513113,55.631199
768,98,37.662251,55.78248
769,25,37.529401,55.866221
770,46,37.705783,55.869931
771,14,37.510115,55.668482
772,68,37.601737,55.643301
773,79,37.618812,55.715626
774,12,37.39804,55.709893
775,87,37.711677,55.608165
776,34,37.590053,55.895518
777,106,37.603218,55.770887
778,90,37.576189,55.612272
779,66,37.580699,55.686765
780,78,37.773689,55.643185
781,68,37.597101,55.650678
782,69,37.513885,55.638259
783,70,37.589343,55.666587
784,48,37.415457,55.85237
785,76,37.685302,55.582601
786,11,37.517692,55.712687
787,70,37.593254,55.682848
788,87,37.717368,55.597671
789,71,37.537395,55.672643
790,35,37.581543,55.822054
791,59,37.750737,55.674307
792,4,37.772436,55.791919
793,7,37.786487,55.804177
794,9,37.515628,55.739257
795,76,37.667618,55.596533
796,1,37.834027,55.733188
797,73,37.503641,55.623017
798,105,37.669057,55.741909
799,1,37.823549,55.742013
800,75,37.542856,55.614702
801,102,37.559057,55.764951
802,96,37.831607,55.819083
803,34,37.602475,55.891827
804,81,37.735628,55.627892
805,86,37.702515,55.614995
806,84,37.686435,55.687527
807,4,37.795464,55.795612
808,4,37.772329,55.796094
809,8,37.736263,55.761942
810,2,37.822536,55.796603
811,58,37.713546,55.758605
812,12,37.398895,55.720421
813,37,37.686564,55.883196
814,70,37.462489,55.815116
815,24,37.52491,55.885527
816,13,37.472798,55.706284
817,81,37.737685,55.629294
818,37,37.692902,55.885128
819,10,37.411851,55.753261
820,27,37.470769,55.868805
821,26,37.530598,55.840053
822,1,37.831493,55.72632
823,34,37.615091,55.89995
824,36,37.549542,55.905502
825,35,37.591111,55.811334
826,105,37.656431,55.732748
827,49,37.411817,55.810473
828,106,37.591001,55.778577
829,46,37.687564,55.852674
830,9,37.536599,55.742177
831,81,37.731557,55.61777
832,84,37.681077,55.680347
833,8,37.731431,55.768291
834,91,37.595891,55.60056
835,60,37.766206,55.663265
836,1,37.814846,55.723102
837,72,37.523084,55.665162
838,20,37.543238,55.8755
839,60,37.755919,55.664738
840,45,37.642236,55.872856
841,105,37.674365,55.744885
842,13,37.482806,55.711769
843,82,37.66119,55.639905
844,76,37.688958,55.584014
845,106,37.599654,55.787229
846,104,37.697445,55.786142
847,15,37.513194,55.701869
848,46,37.7016,55.867218
849,27,37.465108,55.867152
850,33,37.658366,55.868023
851,21,37.503941,55.818475
852,35,37.585377,55.822997
853,93,37.656351,55.766798
854,91,37.612564,55.605753
855,15,37.508478,55.704619
856,102,37.53726,55.76062
857,93,37.667726,55.77148
858,36,37.578975,55.903653
859,3,37.835914,55.758766
860,83,37.653381,55.680815
861,57,37.773781,55.706987
862,61,37.738171,55.739015
863,40,37.627153,55.819585
864,87,37.716231,55.598458
865,18,37.470849,55.722592
866,75,37.538133,55.603164
867,55,37.812987,55.710304
868,35,37.576939,55.822957
869,36,37.568823,55.902516
870,35,37.588814,55.820136
871,106,37.599695,55.769785
872,6,37.785457,55.754434
873,37,37.689454,55.882284
874,80,37.605533,55.695142
875,57,37.776905,55.709932
876,15,37.489106,55.698033
877,87,37.732147,55.605013
878,46,37.694484,55.863517
879,50,37.465996,55.775419
880,12,37.412582,55.715404
881,24,37.538935,55.896392
882,28,37.511152,55.803745
883,75,37.550409,55.608316
884,102,37.584434,55.773339
885,100,37.631155,55.788515
886,31,37.660306,55.815763
887,68,37.591998,55.653641
888,65,37.677962,55.705544
889,74,37.574963,55.664544
890,69,37.531274,55.642576
891,29,37.572308,55.8131
892,102,37.564234,55.76378
893,64,37.740284,55.702362
894,20,37.549653,55.871055
895,53,37.566098,55.724897
896,81,37.731767,55.620491
897,28,37.505131,55.797599
898,105,37.680358,55.733028
899,18,37.463918,55.737047
900,91,37.612936,55.60052
901,83,37.630766,55.662124
902,93,37.66837,55.771412
903,14,37.505642,55.668969
904,53,37.574924,55.741451
905,83,37.629291,55.669336
906,90,37.600699,55.610292
907,74,37.572207,55.666527
908,69,37.534323,55.632901
909,84,37.680616,55.679364
910,64,37.730864,55.717107
911,102,37.571864,55.758575
912,9,37.541023,55.74128
913,36,37.585753,55.900233
914,38,37.599929,55.823466
915,90,37.588664,55.611436
916,18,37.451326,55.733161
917,102,37.556625,55.76352
918,34,37.610557,55.88466
919,101,37.720372,55.799257
920,84,37.670268,55.677657
921,76,37.675394,55.582259
922,6,37.777275,55.758584
923,86,37.700465,55.615713
924,84,37.683596,55.677551
925,107,37.513738,55.779454
926,22,37.560645,55.887455
927,102,37.586839,55.766946
928,31,37.654457,55.813716
929,90,37.596637,55.610839
930,106,37.616701,55.767284
931,46,37.704381,55.870636
932,60,37.746762,55.655856
933,57,37.749157,55.711877
934,26,37.545912,55.841942
935,63,37.761667,55.727076
936,63,37.7841,55.721048
937,30,37.487301,55.876783
938,26,37.532241,55.836199
939,29,37.565776,55.846856
940,94,37.577624,55.782648
941,93,37.707828,55.773331
942,95,37.703729,55.816746
943,67,37.545552,55.689676
944,45,37.641403,55.869355
945,3,37.835546,55.770377
946,23,37.479083,55.848902
947,71,37.52638,55.677603
948,102,37.564003,55.766209
949,68,37.59453,55.657637
950,79,37.662721,55.704146
951,86,37.721936,55.618344
952,72,37.523377,55.668407
953,100,37.627422,55.79119
954,34,37.599428,55.889677
955,102,37.590354,55.75678
956,40,37.63408,55.801283
957,83,37.641346,55.680816
958,94,37.55763,55.782585
959,69,37.544821,55.642525
960,3,37.828477,55.752273
961,98,37.639226,55.770639
962,84,37.683706,55.678356
963,32,37.592613,55.88311
964,87,37.728614,55.604319
965,75,37.517513,55.602946
966,81,37.747101,55.620979
967,59,37.763114,55.67178
968,41,37.617468,55.855948
969,103,37.574977,55.805558
970,90,37.581121,55.609472
971,97,37.630922,55.734392
972,57,37.758719,55.708953
973,107,37.517478,55.780447
974,34,37.593716,55.899305
975,60,37.722745,55.645198
976,101,37.736355,55.797522
977,73,37.479834,55.643393
978,76,37.684007,55.584571
979,76,37.66801,55.591097
980,93,37.692973,55.775423
981,91,37.619239,55.599557
982,33,37.671391,55.864736
983,6,37.779899,55.743674
984,63,37.785272,55.722232
985,95,37.726661,55.815648
986,88,37.665761,55.639637
987,57,37.774775,55.705817
988,53,37.57738,55.744298
989,55,37.8176,55.702002
990,20,37.560531,55.861072
991,74,37.568957,55.666446
992,16,37.489714,55.660568
993,11,37.418955,55.735772
994,19,37.519997,55.807214
995,67,37.559648,55.699478
996,22,37.567023,55.867995
997,92,37.586786,55.756324
998,101,37.727495,55.793508
