id,dist,seats,x,y
1869,98,97,37.6432282894261550,55.7691943335177600
1870,98,150,37.6477953109999820,55.7711285749999770
1871,98,50,37.6445760000000000,55.7687190000000000
1872,98,90,37.6468838753011350,55.7713708486532270
1873,96,230,37.8180871286880920,55.8220509789856860
1874,101,240,37.7251792219730650,55.7922756085458790
1875,96,144,37.7595516010927100,55.8065259043180150
1876,101,240,37.7273924388900210,55.8035192324712880
1877,99,230,37.7527656406797550,55.8271002376296790
1878,96,190,37.8082868686485160,55.8128988591416120
1879,96,230,37.7891830386424350,55.8122168914005100
1880,101,100,37.7075570000000000,55.7981610000000000
1881,96,230,37.7942185341183720,55.8209759042114580
1882,96,110,37.8179176593175090,55.8279374693831660
1883,96,126,37.8145800634258790,55.8149016488264140
1884,96,100,37.8141963529331950,55.8278444989065430
1885,96,230,37.8212833342829310,55.8279090033929960
1886,101,95,37.7195630202977410,55.7962537721268960
1887,98,200,37.6331589014135370,55.7627451561690390
1888,98,53,37.6394846524398470,55.7738169339518710
1889,102,65,37.6005611418672250,55.7590742594605120
1890,50,48,37.4989394915566830,55.7745744056591230
1891,50,80,37.4501241875858140,55.7879319748153930
1892,50,70,37.4736639486380000,55.7844147674107000
1893,98,28,37.6493540000000170,55.7768317634662130
1894,98,90,37.6408992739666810,55.7744178703500920
1895,98,50,37.6628890000000000,55.7707330000000000
1896,98,60,37.6608250000000030,55.7726547622514420
1897,98,40,37.6320290000000100,55.7650977600549000
1898,98,55,37.6479870000000000,55.7788890000000000
1899,98,95,37.6478550000000000,55.7787600000000000
1900,98,30,37.6592491145128460,55.7715844264901220
1901,98,60,37.6592491145128460,55.7715844264901220
1902,101,50,37.7090903548788110,55.7969197104754780
1903,4,70,37.7742725719632000,55.7990199895165000
1904,2,30,37.8206447564491700,55.7950690894720860
1905,7,45,37.7998205648490000,55.8068839061206000
1906,93,35,37.7061039685046780,55.7789937091770580
1907,93,80,37.7070979566622600,55.7737792372425640
1908,8,80,37.7410855750876520,55.7896785705887050
1909,7,98,37.7674665834767890,55.8031301051494070
1910,7,46,37.7731090000000050,55.8029737710789320
1911,2,80,37.8098790295159470,55.7927019351131650
1912,2,10,37.8098180072768390,55.7927249842741300
1913,2,8,37.8098790295159470,55.7927019351131650
1914,2,240,37.8158049853832880,55.7998288793966710
1915,8,35,37.7324670000000000,55.7662020000000000
1916,2,240,37.8244207285893590,55.8012722985562630
1917,2,240,37.8332705009262260,55.8024735080675000
1918,93,220,37.6864408785209330,55.7710982384328420
1919,3,240,37.8263603403581210,55.7757179646310490
1920,3,240,37.8364212714843400,55.7809656008259300
1921,3,240,37.8242378276933240,55.7779279203957400
1922,2,240,37.8123143364299710,55.7917205493745310
1923,3,240,37.8319527190397340,55.7770487358528650
1924,8,100,37.7325685508300030,55.7869042696597500
1925,8,150,37.7286109490904240,55.7767966322001530
1926,7,133,37.8153127724853700,55.8039172035959370
1927,8,120,37.7383138720257630,55.7801322935099290
1928,2,128,37.8157433551327390,55.7961368681090310
1929,2,90,37.8088395510478680,55.7959054921190610
1930,2,110,37.8126528329809940,55.7896976400384260
1931,2,240,37.8027032232221390,55.7920469409705080
1932,2,240,37.8147249912437720,55.7939292891163350
1933,7,98,37.7885089197762910,55.8048129702690050
1934,7,105,37.7864170287785800,55.8056120631230430
1935,7,102,37.7883570274637180,55.8075495192148810
1936,39,30,37.6047753244346620,55.7916977765823960
1937,7,112,37.8063218309467860,55.8073144398824970
1938,7,142,37.8104350283413450,55.8075172393347640
1939,2,100,37.8166139169679100,55.7899619591937110
1940,7,73,37.8222218828518990,55.8079668361580870
1941,7,120,37.8210427828475910,55.8090284794068550
1942,8,96,37.7320776234715000,55.7629138660106000
1943,8,156,37.7405592582752970,55.7871529463388920
1944,8,50,37.7212889989558420,55.7813515775430770
1945,8,80,37.7236742278366750,55.7805614943131120
1946,7,52,37.8147276996583700,55.8084094684867220
1947,52,2,37.4313170000000070,55.8457477835729250
1948,52,240,37.4446976854799090,55.8483832911858260
1949,8,48,37.7264423266462000,55.7655875277674000
1950,7,42,37.8106332400709280,55.8062527966337290
1951,7,98,37.8069874273360000,55.8101456933785000
1952,8,48,37.7205240000000050,55.7800277643959460
1953,7,52,37.7969072159817470,55.8062222302404010
1954,8,46,37.7310180663831150,55.7851324690485480
1955,4,38,37.7482665771155870,55.7903916574608020
1956,4,35,37.7482665771155870,55.7903916574608020
1957,2,80,37.8174855934199000,55.7974225742680000
1958,8,300,37.7171600000000000,55.7801420000000000
1959,8,30,37.7353992687297000,55.7864327248596000
1960,4,98,37.7750919999999940,55.7920237678880610
1961,93,60,37.6359095451700800,55.7604229393829410
1962,93,28,37.6681454826355660,55.7691292762936330
1963,93,100,37.6726305066628340,55.7730439303160070
1964,93,48,37.6810276421191830,55.7750521368300060
1965,93,64,37.6710616713252050,55.7670548518063920
1966,93,43,37.6778187788316220,55.7708487879209540
1967,93,77,37.6917197996681140,55.7728655065951170
1968,93,27,37.6956567290187150,55.7788522636065030
1969,93,40,37.6437500185158240,55.7636264411150720
1970,93,60,37.6721653779109000,55.7653781773487370
1971,93,30,37.6880122011780900,55.7688939205924190
1972,93,90,37.6706428067165080,55.7697130225502210
1973,102,150,37.5644003611104000,55.7642867859399000
1974,102,100,37.5698449910841000,55.7674978218181000
1975,102,50,37.5662385644119250,55.7642455625827370
1976,102,22,37.5878690000000000,55.7641690000000000
1977,102,40,37.5681635366502000,55.7564723617907000
1978,102,192,37.5251270000000000,55.7494860000000000
1979,102,88,37.6090511308741000,55.7580480495902000
1980,106,15,37.5954278118231430,55.7683363188277640
1981,15,90,37.5135966764514000,55.7092809212095000
1982,15,250,37.4858500000000000,55.6845249990000000
1983,14,100,37.5107417121745500,55.6724211875283360
1984,15,12,37.5114969176573400,55.7063936056677140
1985,15,36,37.5105711436830000,55.7056661173780000
1986,15,650,37.5107270000000000,55.7056810000000000
1987,15,98,37.5109939263747950,55.7060796506693800
1988,15,160,37.4970809990000000,55.6976860000000000
1989,15,68,37.5037060958792000,55.7011307757795000
1990,15,118,37.5035119514756000,55.7011808234988000
1991,15,98,37.5037220542733960,55.7012310910744900
1992,14,200,37.4930716517027000,55.6727281122815000
1993,16,200,37.4823420000000000,55.6513169999999000
1994,16,20,37.4828755512421000,55.6513854219751000
1995,16,50,37.4823712229791000,55.6513250622461000
1996,16,200,37.4831520154408000,55.6516652843516000
1997,16,100,37.4830107125712000,55.6518547075517000
1998,16,200,37.4831480000000000,55.6517860000000000
1999,15,200,37.4976420504165590,55.6889369892013090
2000,15,250,37.4999710546563000,55.6908165260232000
2001,16,150,37.4834809992854000,55.6535287700971000
2002,16,200,37.4911230796049000,55.6645219460277000
2003,16,150,37.4903834573088000,55.6636262251915000
2004,14,80,37.5045907621447000,55.6725566417347000
2005,16,20,37.4856201165736210,55.6629850710678160
2006,13,240,37.4817117637607210,55.7130851032123290
2007,13,240,37.4759652818158460,55.7078610136423220
2008,15,90,37.5226414105251000,55.7155428711606000
2009,15,200,37.5182157204430100,55.7157340432370130
2010,15,98,37.5220939146109000,55.7135118721019000
2011,94,50,37.5611154899965000,55.7806475178999000
2012,94,28,37.5732510030261000,55.7779311658810000
2013,19,120,37.5416965695350340,55.8066754198586000
2014,94,100,37.5687130409220000,55.7801458849826000
2015,94,84,37.5586940738446000,55.7853351381130000
2016,94,90,37.5747488872464000,55.7835617653948000
2017,94,25,37.5745106036822000,55.7833758902832000
2018,107,40,37.5396029999999780,55.7936427683596390
2019,107,60,37.5312330242877080,55.7989379768151250
2020,107,50,37.5312330242877080,55.7989379768151250
2021,19,40,37.5302250518669990,55.8016995095038270
2022,19,40,37.5302250518669990,55.8016995095038270
2023,19,90,37.5302250518669990,55.8016995095038270
2024,94,80,37.5710584043824000,55.7820893074552000
2025,97,95,37.6185922848144000,55.7271387951666000
2026,16,90,37.4942809990000000,55.6579270000000000
2027,94,48,37.5587280000000000,55.7865080000000000
2028,94,100,37.5691898501284000,55.7849048758382000
2029,19,40,37.5450679376984910,55.7962526113777810
2030,94,90,37.5692880000000000,55.7831440000000000
2031,94,40,37.5692880000000000,55.7831440000000000
2032,94,60,37.5746086157222900,55.7804974872905600
2033,107,100,37.5123360562246000,55.7889391919121000
2034,94,60,37.5717680609497000,55.7854498520018000
2035,19,45,37.5318309759024940,55.8048469636359030
2036,107,40,37.5264949999999900,55.7998797701769930
2037,19,124,37.5417542753481110,55.8039362177718910
2038,94,70,37.5596598300371000,55.7825005442973000
2039,19,100,37.5467254874326600,55.8010740868266810
2040,106,40,37.5937714781118610,55.7704388223887970
2041,106,170,37.5944153622272810,55.7699792210136000
2042,106,80,37.6048688476489590,55.7660231116657390
2043,106,120,37.6038600000000000,55.7662289990000000
2044,106,80,37.6042410000000000,55.7661470000000000
2045,106,80,37.6055885886097000,55.7677930838412000
2046,106,86,37.6032924089636000,55.7684960876276000
2047,106,98,37.6096724175081000,55.7631926207576000
2048,106,36,37.6124875805327000,55.7579810436051000
2049,106,24,37.6120753861573930,55.7576836820224670
2050,106,48,37.6078665651453790,55.7615034862601320
2051,106,60,37.6047791210449000,55.7703379204818000
2052,106,160,37.6059210000000000,55.7670280000000000
2053,106,120,37.6006763323983010,55.7668316563339840
2054,106,70,37.6009216532990000,55.7668872021784000
2055,106,48,37.5967745571637120,55.7701302842196610
2056,106,149,37.5965449551381000,55.7706352070318000
2057,106,120,37.5953113668808070,55.7703971417882510
2058,106,75,37.6090040992766750,55.7606944994017440
2059,106,67,37.5856703987104000,55.7758168561906000
2060,106,94,37.5856659117780860,55.7757755598965870
2061,106,90,37.6136748431621160,55.7619545754751660
2062,106,90,37.6148183970824000,55.7609174478366000
2063,106,90,37.6140595485826100,55.7599302842948820
2064,106,68,37.6135507845950000,55.7598218603168000
2065,106,50,37.6136917826952000,55.7598224653735000
2066,106,48,37.6140751357849940,55.7614465542798000
2067,106,80,37.6136510754421710,55.7567744285501730
2068,106,90,37.6134132324214220,55.7567020751887630
2069,106,80,37.6134132324214220,55.7567020751887630
2070,106,60,37.6026771322274840,55.7701160235876970
2071,106,49,37.6031215333166740,55.7700536747781680
2072,106,86,37.6125015007135000,55.7621709792789000
2073,106,70,37.5853400000000020,55.7769777635086540
2074,106,32,37.5853400000000020,55.7769777635086540
2075,106,90,37.6045384210679640,55.7674030765404610
2076,106,20,37.5853148680818800,55.7773147132211730
2077,106,40,37.6130411669300000,55.7598696692578000
2078,106,45,37.5980799024525680,55.7677414072701790
2079,106,80,37.6006454896361430,55.7693305833541830
2080,106,45,37.6074224404250260,55.7662005404588110
2081,106,500,37.6070526523624000,55.7661804856090000
2082,19,40,37.5299817920170540,55.8077608861010790
2083,106,100,37.6012131512264390,55.7653084218543850
2084,94,98,37.5793459221616000,55.7825522232896000
2085,106,48,37.5876059034255000,55.7735946803525000
2086,106,120,37.5907459026367050,55.7744640792195630
2087,106,48,37.5992200000000000,55.7737020000000000
2088,106,5,37.5992200000000000,55.7737020000000000
2089,106,50,37.5868057121338380,55.7734782163057830
2090,106,36,37.5869503083091270,55.7736079438376610
2091,106,98,37.5969373978089000,55.7691642013818000
2092,106,60,37.5987053000000000,55.7650170000000000
2093,106,175,37.5996759512215000,55.7717741261563000
2094,79,200,37.6282595452264910,55.7199548033827630
2095,79,25,37.6282404205030050,55.7199626522577200
2096,79,222,37.6267016540947880,55.7194351194224920
2097,97,15,37.6272380000000000,55.7336040000000000
2098,97,75,37.6283040958829460,55.7322043545994890
2099,97,175,37.6246151799262800,55.7349279694838130
2100,97,38,37.6252027400728080,55.7354724160918450
2101,97,100,37.6279997032463600,55.7389679844104510
2102,97,75,37.6415814075290810,55.7309190736881770
2103,97,80,37.6274522718548920,55.7346258983454490
2104,97,20,37.6272938572377740,55.7337946914326070
2105,97,40,37.6306716924320100,55.7451290196101750
2106,97,158,37.6274123089211300,55.7410376553537010
2107,97,143,37.6274123089211300,55.7410376553537010
2108,97,50,37.6277830300784900,55.7410293642886070
2109,97,160,37.6277830300784900,55.7410293642886070
2110,97,37,37.6264923876117480,55.7454408742053500
2111,71,24,37.5382800979774490,55.6699875388273360
2112,89,240,37.5949785466424300,55.6344408132473660
2113,89,240,37.5964609338079820,55.6348183883518740
2114,97,30,37.6297750413786640,55.7428723022383390
2115,97,150,37.6239580853804650,55.7245275468787610
2116,31,174,37.6603810239233000,55.8216324339380000
2117,31,146,37.6604193160364000,55.8216696043312000
2118,37,35,37.6946967895017980,55.8803501559520370
2119,41,120,37.5962859999999990,55.8688087903284160
2120,35,80,37.5844295481508370,55.8055376093584670
2121,37,94,37.6839796482100410,55.8770088014442270
2122,37,80,37.7077049999999000,55.8852049999999000
2123,10,170,37.4129816518853000,55.7576653662503000
2124,9,25,37.5666289077566800,55.7416661180880480
2125,9,1200,37.5666289077566800,55.7416661180880480
2126,9,50,37.5678498989305000,55.7415546287474000
2127,9,25,37.5666289077566800,55.7416661180880480
2128,9,15,37.5666289077566800,55.7416661180880480
2129,9,10,37.5666289077566800,55.7416661180880480
2130,9,10,37.5666289077566800,55.7416661180880480
2131,87,150,37.7172279999999990,55.6022107130668600
2132,53,300,37.6024734994153000,55.7426737410802000
2133,53,20,37.5809085538992630,55.7437938817607370
2134,97,240,37.6237888923787200,55.7290464537253950
2135,106,48,37.6075794597651000,55.7673007594675000
2136,106,120,37.6076038489293440,55.7672273059604110
2137,106,100,37.6146099094837400,55.7714157309522850
2138,35,8,37.6013792488972170,55.8161652071471790
2139,37,98,37.6856780000000000,55.8765029999999000
2140,33,160,37.6726101106426940,55.8753305793210800
2141,33,100,37.6726101106426940,55.8753305793210800
2142,13,20,37.4493490282730190,55.7062669734667960
2143,18,168,37.4614862079208000,55.7166630294442340
2144,12,330,37.4160157413795000,55.7160399533897000
2145,11,320,37.4221283008108680,55.7325194150731700
2146,16,24,37.4688249990000000,55.6646689990000000
2147,13,60,37.4372800000000000,55.6722500000000000
2148,17,16,37.5018098582932210,55.7578541463208590
2149,52,20,37.4227769384702780,55.8438134219257310
2150,52,20,37.4228290063590880,55.8437898200270840
2151,102,50,37.5599948949300710,55.7554697465465310
2152,102,80,37.5637861715379000,55.7600703908302000
2153,102,216,37.5859530000000110,55.7578647579538820
2154,102,68,37.5861361823073000,55.7581566461475000
2155,93,40,37.6684999533053360,55.7625717623609770
2156,58,140,37.7076498652288810,55.7538950521895630
2157,58,110,37.7116001155574030,55.7564576545897100
2158,58,140,37.7044404492036450,55.7561868684036450
2159,58,50,37.7044404492036450,55.7561868684036450
2160,58,60,37.7073914603666940,55.7552693238662580
2161,58,140,37.7091256748161210,55.7533863124352180
2162,58,210,37.7094601363821270,55.7536473151644710
2163,58,160,37.7094601363821270,55.7536473151644710
2164,58,56,37.7031778305369230,55.7567170543797060
2165,58,124,37.7031778305369230,55.7567170543797060
2166,58,100,37.7101299999999990,55.7559937574106290
2167,58,150,37.6954814006288000,55.7486815751828860
2168,58,380,37.6944900000000000,55.7583980000000000
2169,105,84,37.6688587353289680,55.7505778523180740
2170,93,30,37.6678103577843470,55.7578629348498610
2171,93,90,37.6754117720864630,55.7630569002166820
2172,93,44,37.6366378323281840,55.7569068092228900
2173,93,33,37.6445309815741780,55.7586359937594910
2174,93,55,37.6460063489712840,55.7549822319188380
2175,93,30,37.6515099579825900,55.7589587372868320
2176,93,55,37.6555657259329100,55.7603660074026100
2177,58,90,37.7015492822212000,55.7648253087379000
2178,58,90,37.7193999626841720,55.7446694182349700
2179,58,90,37.6767860000000000,55.7581160000000000
2180,58,130,37.7202650524163730,55.7428742920939650
2181,53,140,37.5966040028306000,55.7432763834613000
2182,53,52,37.5901857030049910,55.7359496497988190
2183,53,74,37.5902299009090000,55.7330896532908000
2184,53,26,37.5880838627291710,55.7317809575418790
2185,53,24,37.5618477268841530,55.7262258886532040
2186,53,50,37.5953041638078000,55.7357680418676000
2187,53,98,37.5906825055086000,55.7363069108282000
2188,53,86,37.5907936591716660,55.7362154060720560
2189,53,55,37.5691672362921000,55.7352817855335000
2190,53,35,37.5871478014797300,55.7387702701447760
2191,53,65,37.6064838581813000,55.7424321500786000
2192,53,10,37.5892296062544000,55.7322162486311000
2193,53,120,37.5940847145512150,55.7387084187991560
2194,53,20,37.5812525778270160,55.7348726957165040
2195,53,45,37.5729234291044630,55.7217212977123070
2196,53,110,37.5724364672144380,55.7214901980911750
2197,53,130,37.5637505263238860,55.7220204946147670
2198,53,16,37.6029035078118000,55.7423909769561000
2199,53,65,37.5802684680301000,55.7453295262057000
2200,53,50,37.5802371590029000,55.7453958020153000
2201,53,100,37.5804952068604000,55.7453821372845000
2202,53,150,37.5801535804253000,55.7452311381885000
2203,53,100,37.5804460216237000,55.7452451481211000
2204,53,62,37.5610890000000100,55.7261687487628660
2205,53,36,37.5797632814405490,55.7269793253754390
2206,53,400,37.5802808919102000,55.7271155792713000
2207,53,50,37.5796450000000000,55.7268770000000000
2208,53,60,37.5554436529295610,55.7156343293607820
2209,53,15,37.5982595421963310,55.7353173179007650
2210,53,16,37.5677301270228480,55.7275122197660980
2211,53,80,37.5677301270228480,55.7275122197660980
2212,53,20,37.5677301270228480,55.7275122197660980
2213,53,120,37.6000160092244000,55.7433247142978000
2214,53,320,37.5952514885054190,55.7425177762947970
2215,53,32,37.5846283678918600,55.7374719998981400
2216,53,60,37.5770530980816840,55.7383675454761370
2217,53,45,37.5931670890874000,55.7375742426673000
2218,53,80,37.5907187079431890,55.7327284051873800
2219,53,40,37.5954973462224230,55.7469710179058640
2220,53,40,37.5699378165630760,55.7240208522538080
2221,53,45,37.5980254577917630,55.7372126001081440
2222,53,40,37.5771999604814300,55.7403119107888900
2223,53,80,37.5602583849788520,55.7239369466750250
2224,53,105,37.5619705451951230,55.7310021501604420
2225,53,60,37.5751003864300660,55.7194075930863730
2226,53,80,37.5794907264939300,55.7222220227703890
2227,53,30,37.5925812680803160,55.7451788765482870
2228,53,40,37.5805350690535320,55.7419141314819770
2229,53,60,37.5723330000000000,55.7381500000000000
2230,53,20,37.5714710000000000,55.7370150000000000
2231,53,50,37.5978295675604100,55.7439957968327350
2232,53,100,37.5628513326772480,55.7225242044562850
2233,53,48,37.5803178431479950,55.7302062631849110
2234,53,60,37.5691279453244180,55.7204835522408790
2235,53,127,37.5700070000000000,55.7277140000000000
2236,106,25,37.6214486563444770,55.7546958032566240
2237,106,25,37.6214486563444770,55.7546958032566240
2238,106,36,37.6214486563444770,55.7546958032566240
2239,106,42,37.6214486563444770,55.7546958032566240
2240,106,202,37.6214486563444770,55.7546958032566240
2241,106,109,37.6214486563444770,55.7546958032566240
2242,106,36,37.6214486563444770,55.7546958032566240
2243,106,110,37.6214486563444770,55.7546958032566240
2244,106,40,37.6214486563444770,55.7546958032566240
2245,106,10,37.6214486563444770,55.7546958032566240
2246,106,30,37.6214486563444770,55.7546958032566240
2247,106,28,37.6214486563444770,55.7546958032566240
2248,106,50,37.6214486563444770,55.7546958032566240
2249,106,196,37.6214486563444770,55.7546958032566240
2250,53,50,37.5703839311390550,55.7290207514235900
2251,53,30,37.6034459350570320,55.7413880910384660
2252,53,60,37.5864427845776630,55.7428939695551260
2253,93,18,37.6348003374194000,55.7545011531327000
2254,93,50,37.6347681509090000,55.7545464346930000
2255,93,50,37.6456793771806000,55.7591286569110000
2256,93,50,37.6459640092655260,55.7590464014817900
2257,93,40,37.6550349222235000,55.7633542081075000
2258,93,20,37.6341834293439000,55.7571666382060000
2259,105,75,37.6785900817919000,55.7469504712706000
2260,93,48,37.6516124235208000,55.7616036781654000
2261,105,45,37.6694848212913130,55.7472136697443620
2262,93,50,37.6571157129158890,55.7581182996548460
2263,93,60,37.6351973043515000,55.7564180265924000
2264,93,50,37.6462891848386220,55.7575956309111330
2265,93,40,37.6348754392688000,55.7544377588561000
2266,93,72,37.6461109999999910,55.7591357583229840
2267,93,70,37.6463630000000000,55.7586300000000000
2268,58,250,37.7164210000000000,55.7536270000000000
2269,105,98,37.6792928205548000,55.7469112206109000
2270,105,75,37.6795440000000000,55.7469190000000000
2271,93,95,37.6493153683252120,55.7600902465774840
2272,93,50,37.6441070317788940,55.7559479751813210
2273,105,20,37.6789816843099000,55.7469474529135000
2274,5,120,37.7990521145223110,55.7475389558649970
2275,3,360,37.8303771955762540,55.7583627755276650
2276,3,160,37.8284728484710370,55.7578902953646820
2277,8,2,37.7351800000000000,55.7607930000000000
2278,5,60,37.8212440899081410,55.7528282684804350
2279,1,62,37.8251433778232030,55.7240450068901230
2280,1,62,37.8251433778232030,55.7240450068901230
2281,6,100,37.7601623209477490,55.7574057655204170
2282,1,50,37.8250264185315710,55.7185424480803990
2283,1,14,37.8319755471056280,55.7346250139651790
2284,3,47,37.8332301603380000,55.7624366987671000
2285,1,60,37.8135380000000080,55.7216977474684750
2286,3,30,37.8351842445718920,55.7626799883973800
2287,5,50,37.8131880488698830,55.7526459755958400
2288,1,240,37.8345309999999910,55.7243917482483510
2289,1,220,37.8368322319443140,55.7347051609277810
2290,1,36,37.8197150000000090,55.7210937472936510
2291,3,240,37.8357313995945150,55.7730905261018530
2292,3,240,37.8377127430576010,55.7552590982193050
2293,5,200,37.7822741493709770,55.7420083179814800
2294,3,240,37.8271725330950090,55.7630500462695340
2295,5,200,37.8226775597896250,55.7548332138421610
2296,5,240,37.8032105811322980,55.7504984239144430
2297,5,200,37.7920365468799420,55.7462793219817170
2298,6,40,37.7814145317417310,55.7633397913577870
2299,3,70,37.8272909847783650,55.7543956114263470
2300,6,40,37.7836423409332620,55.7595485636578230
2301,6,80,37.7757071836241070,55.7589249097412320
2302,3,240,37.8258761421564670,55.7689719118780970
2303,6,40,37.7787063935122520,55.7469198896710980
2304,3,240,37.8384540195510300,55.7623429842380740
2305,1,100,37.8303349999999980,55.7182187464616310
2306,1,290,37.8303349999999980,55.7182187464616310
2307,6,40,37.7863337312112440,55.7550271142178960
2308,6,40,37.7868258335616220,55.7622861075315090
2309,6,40,37.7597749071126500,55.7428252642623580
2310,6,240,37.7926850739918190,55.7572472956295330
2311,1,240,37.8146490000000030,55.7199967469761570
2312,5,200,37.8207064972472580,55.7462441678657040
2313,5,200,37.8191285417380240,55.7462705334527090
2314,5,200,37.7928854966720920,55.7474915862464120
2315,6,240,37.7968146324215010,55.7584613286547820
2316,1,240,37.8254370000000010,55.7426847535488430
2317,3,240,37.8377592835696750,55.7569366570572380
2318,1,220,37.8296450000000060,55.7210667472858390
2319,1,240,37.8065936120606590,55.7244796797962680
2320,1,220,37.8277080000000080,55.7159567458071760
2321,3,240,37.8275530377091940,55.7597545137148320
2322,3,240,37.8351829732752380,55.7625906107156340
2323,1,240,37.8119327263404440,55.7240682771461590
2324,6,240,37.7627928548079130,55.7412306160753910
2325,6,240,37.7863950298191900,55.7538744350743580
2326,6,240,37.7818509734084320,55.7496510770615430
2327,1,220,37.8277239999999960,55.7423807534606870
2328,3,240,37.8304704976954800,55.7607243472360920
2329,1,300,37.8274959999999820,55.7333197508342050
2330,6,80,37.8045599243399340,55.7539196490160190
2331,5,150,37.8105409881532850,55.7463991002354790
2332,3,240,37.8295977801833840,55.7712590850957140
2333,6,40,37.8010706019570290,55.7563641313754130
2334,93,50,37.6792064820337700,55.7682634680024520
2335,8,49,37.7192468727197000,55.7835822913626000
2336,8,178,37.7192710000000000,55.7835590000000000
2337,8,60,37.7275296674799000,55.7828341118976000
2338,86,60,37.7178146557638810,55.6211818524919720
2339,88,40,37.6694993030183480,55.6220505902928220
2340,78,19,37.7624470068458390,55.6374595347753670
2341,88,60,37.6564618574209000,55.6263102051113000
2342,76,44,37.6718065406135100,55.5931165418652850
2343,87,45,37.7413785813281710,55.6020485062941460
2344,83,120,37.6412970792700250,55.6760404032644230
2345,81,80,37.7462019360851640,55.6233309518388520
2346,81,80,37.7341001869222270,55.6150461326776830
2347,81,80,37.7472597654439920,55.6167759804994970
2348,88,240,37.6719177514333410,55.6270085366732230
2349,88,96,37.6635150333264900,55.6242423057143040
2350,82,90,37.6593575063705470,55.6465668828679160
2351,88,96,37.6518629362606490,55.6322325156956910
2352,82,200,37.6969959999999990,55.6399357238885560
2353,82,180,37.6979360533613810,55.6394334162798640
2354,82,100,37.6634239421579620,55.6460558216153420
2355,76,100,37.6597529349019030,55.5963571322952820
2356,76,240,37.6769722058114670,55.5825110535835020
2357,87,200,37.7458123112993750,55.6028412426649440
2358,87,200,37.7093200000000050,55.6055327140183380
2359,78,200,37.7546809319908970,55.6368134397092500
2360,87,160,37.7515734960663560,55.6086637260398790
2361,81,240,37.7497059612901750,55.6245559290700340
2362,87,150,37.7543291144619530,55.6090765658079320
2363,87,300,37.7055489093333310,55.6055131213030620
2364,81,300,37.7471633127200260,55.6178762601116150
2365,76,220,37.6890770503053640,55.5831914736591200
2366,87,150,37.7379958820424120,55.6024172375958940
2367,78,200,37.7643588159096450,55.6395771833486420
2368,78,200,37.7666042574329520,55.6401971339228180
2369,81,300,37.7380214185229120,55.6283542318122100
2370,81,300,37.7464183328841900,55.6287962561294120
2371,87,240,37.7198513835418080,55.5963408818076910
2372,81,240,37.7361266890532080,55.6195429300173960
2373,78,250,37.7561697861872290,55.6372314199376700
2374,81,240,37.7554047972476280,55.6206143014492080
2375,87,240,37.7301910000000120,55.6057197140718960
2376,81,300,37.7567267799404360,55.6203798854020380
2377,78,200,37.7629189895449220,55.6392266923901180
2378,76,300,37.6892381180633150,55.5813526259681650
2379,76,220,37.6675713540144910,55.5751151471482530
2380,76,220,37.6735778990345690,55.5843832866299080
2381,76,300,37.6749775413704600,55.5847814235758620
2382,87,95,37.7447912967505000,55.6049157855190000
2383,82,80,37.6617672668516000,55.6489309895317000
2384,86,30,37.6832960775296900,55.6183041343443850
2385,86,170,37.6931973920892000,55.6223848310745000
2386,81,145,37.7509779212235660,55.6148771054972430
2387,87,28,37.7305322099684370,55.6115038027519260
2388,76,180,37.6678316381847650,55.6047380725378060
2389,86,20,37.7212964609144310,55.6149741109588760
2390,82,42,37.6908209549002000,55.6402063824166000
2391,78,10,37.7574417461206270,55.6377146784852810
2392,82,4,37.6776987170000000,55.6378942600000000
2393,86,40,37.7084599022888440,55.6249689346593930
2394,86,38,37.7123325482480570,55.6149232038191810
2395,81,80,37.7521570212278800,55.6195805161791630
2396,81,60,37.7357666910067020,55.6125400753414990
2397,76,128,37.6622910510231250,55.6030269625231170
2398,82,200,37.6741452289822690,55.6439350224373260
2399,83,150,37.6300031562163680,55.6799076876682120
2400,76,70,37.6672575095636900,55.5879105268171900
2401,86,75,37.7151835138922710,55.6232961293654430
2402,76,80,37.6640948551455990,55.6088008602565790
2403,82,680,37.6644780129006090,55.6499217241749450
2404,83,244,37.6444350263141270,55.6661923314161200
2405,82,40,37.6599970089003000,55.6456738687712000
2406,76,85,37.6634982301012330,55.5880169840930380
2407,76,10,37.6630107707472990,55.5885809976146920
2408,105,22,37.6521566610601470,55.7424388453550750
2409,105,98,37.6522454248493000,55.7424453316926000
2410,105,58,37.6544072853154000,55.7407482202771000
2411,105,99,37.6544822495460490,55.7407024752287230
2412,105,80,37.6519235597674000,55.7424876075474000
2413,105,30,37.6525365023891180,55.7418769875103450
2414,105,95,37.6462353481892580,55.7458510055588120
2415,105,60,37.6550437204744100,55.7397630975532440
2416,105,225,37.6551529394217000,55.7397939401603000
2417,105,40,37.6518860088415000,55.7395402668364000
2418,105,35,37.6454481391951960,55.7437018509381660
2419,105,58,37.6532378421847000,55.7419078204049000
2420,105,98,37.6533397661273000,55.7420286101035000
2421,65,240,37.6811295815720000,55.7044340972968000
2422,84,300,37.7049108842372430,55.6828524528955530
2423,83,49,37.6604670854409000,55.6695757490073000
2424,83,47,37.6509043203419000,55.6786593642224000
2425,84,30,37.6821113396011140,55.6870208687836550
2426,79,89,37.6569675792194900,55.7097178805814220
2427,79,40,37.6552629999999910,55.7118117446082340
