0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,333760.3355947758,377874.22852193477,334947.07022400567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.78347784683,1273.1122606902861,1618.4523436173076,1449.5344519790528,1630.1089987398423,1602.4046434348902,1813.5585978880288,1902.689383548579,1874.673497277527,1483.9054751385013,2164.4540094687377,1941.64141706372,1871.4819970754284,2354.0472930621204,1939.6921460711287,1786.4553361147193,1646.7516065470818,2019.7384085697558,1946.2662871818877,1727.7357052574257,1823.3014782660916,1847.781871352074,1965.4092978898207,1635.7462094753287,1602.2407885707296,2010.7773616168226,1751.6275917928874,1666.945595208242,2088.5394610530984,2134.9828461772004,1520.8993575745926,1667.9100257591938,1607.080096671744,1991.6074631822723,2071.900486501458,1512.5007741494583,1164.5931493118453,763.5541781543873,1005.794620067127,841.9469902219083,786.1610146523544,637.391646127016,566.7175792547246,985.6022368609208,554.7874847718515,346.18398275129067,376.15087457257954,112.12703863800354,246.41850344900035,312.7331313687482,192.74076442140134,223.51928849620782,234.7773537252643,339.93287548554105,324.23631495726755,84.75996192497237,48.53345583679267,58.73634885474938,69.92918599307725,76.1798827841707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,376862.32554874645,848819.9994981163,759237.9954327118,371272.95451741276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.628068440243,2720.7504380188757,4064.318361121432,3109.5292892574294,4378.076437385625,4376.48054553421,3855.7252081567253,3630.0823667386567,4377.025300126977,3845.3919211548264,4482.291740282857,4011.1111525967276,4766.741574742717,5160.255563099385,4609.903383149359,3887.296143805629,3968.5644821603105,4289.2255661648105,4104.362850182449,4189.87594270892,4150.923634502448,3727.890956427304,4663.96209495583,3929.0809431839925,4006.8226420291767,4922.214138217589,4104.50241398557,3628.4823576323993,4569.493388769304,4400.216522006647,3805.7268951320184,3750.006547948832,3529.2719572452825,3991.1390106960152,4302.291528747595,3028.8925867265625,2098.7285548634122,2227.951881410824,2576.602295799358,2233.497193993492,1684.266162226173,1533.2154552625477,1495.2053472116875,1280.391676942383,1114.5288117111145,615.6536804935229,461.6222837822265,287.09843638087597,608.3152742694198,725.1829205913114,476.0995087169141,642.158958316016,493.73446623351583,753.9187016305118,559.9075195314227,155.80712796989042,117.29138030835477,126.95471552419545,93.55070130701803,47.97576593136441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,334345.970664463,764181.0865399034,1.0430371978205051e6,675940.5240792733,352197.6391928983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4107.16096548909,3729.186401670709,4631.288305564427,4432.210128584894,5779.5325403082825,6283.62794755759,4853.548325714804,5432.26968851231,5456.128824735143,5116.679123827669,6059.345476593541,5713.082015856497,7055.647575647772,6877.834448956041,6435.00399905887,5265.941481447598,5766.628317562467,5969.759035236414,5592.969946169881,5835.367541521282,5929.205535563514,5342.960722315937,5593.856294382702,4719.953775423585,5453.278272534502,6380.833593064175,5303.536087048109,4897.211231782111,6543.63786497505,5660.6183155646295,5146.942521090712,4946.1744540145155,5050.309768993074,5322.497567571734,5416.949393330827,3768.449358893204,3052.3040068687123,2895.5055275485556,3338.715054929341,2875.174878475432,2122.710944253695,1934.924741214409,1810.1776598395215,1970.9837404508658,1492.4104895951662,803.5863798104247,840.7612771845801,534.1594814854026,738.6466202305055,748.7743403791154,668.873454482695,718.885159502984,558.5035727961073,889.5396443117368,720.8382651607704,178.62436098142945,163.19823082425722,130.83937687437438,140.04535907653786,106.73830765147852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,370066.8606423869,678151.9595540318,1.0025126647297204e6,677892.4459869824,345458.42920638935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966.810838768774,4190.791628051347,4391.767076860876,4251.395852050099,5811.384386007781,5507.452158529188,5446.178096092078,4991.282054038083,5095.157854841263,4974.278195736118,6404.918908089103,5943.5800257832625,6764.9021788858945,6231.005011836218,6554.145434127731,5317.561027005988,5735.88023916964,5648.903494427427,5691.473580083891,5972.612925435864,6052.774965289973,5205.648983183057,5333.095568645361,4962.889343646513,5284.665561554761,6111.859353128775,5257.377649517704,4975.883696942956,6495.613303476465,5336.782082984669,4918.746601473664,5175.911564362607,4497.3499658544715,4933.917383700402,5307.0776986928795,3017.1840035644864,2631.154101097518,2885.1409464862872,3285.069336442768,2644.123471303493,2002.4513571093194,1683.194276984556,1596.7030858047374,1653.6589603659254,1526.9103194226477,519.7506088543936,857.093768752253,494.4920891155931,771.1438843265882,732.8584293984649,743.9847708580057,805.1070200642329,674.6295635755434,712.9679374808736,806.5598747097596,157.80176531153424,130.43525362476154,157.4400813615117,131.657007036083,132.15507148716335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
