1.4417,1.5555,1.0814,0.8069,0.8115,0.546,0.2988,0.2587,0.6402,0.8798,0.8542,0.9942
1.0828,1.1849,0.8303,0.6201,0.6059,0.401,0.219,0.2017,0.4664,0.6829,0.657,0.7638
1.4747,1.5498,1.0842,1.0064,1.4605,1.3609,0.8981,0.8623,1.4267,1.4975,1.0984,1.015
1.2963,1.3694,0.9746,0.9064,1.2688,1.1651,0.7946,0.7396,1.2492,1.292,0.9641,0.9144
1.6662,1.6714,1.1722,1.0662,1.544,1.4339,0.9685,0.8777,1.5508,1.5995,1.1763,1.0809
1.4561,1.5069,1.055,0.9652,1.3694,1.2894,0.8624,0.7798,1.363,1.4391,1.0534,0.9956
1.3322,1.3881,0.9715,0.8718,1.1737,1.0381,0.6984,0.6448,1.1054,1.2194,0.9172,0.8897
