64,37.732741,55.715221
63,37.769731,55.724973
94,37.556617,55.775638
76,37.657512,55.597494
59,37.74272,55.673552
41,37.608874,55.869889
62,37.721847,55.671458
2,37.812324,55.792932
19,37.553507,55.799315
55,37.841513,55.700247
93,37.649907,55.7637
5,37.794904,55.748792
41,37.598343,55.87001
45,37.641054,55.875987
20,37.542558,55.870523
72,37.518187,55.661446
104,37.682478,55.791473
21,37.514846,55.820684
4,37.790436,55.794101
37,37.684,55.86549
57,37.760754,55.699618
55,37.80817,55.712027
41,37.614406,55.87089
55,37.821752,55.693494
1,37.83212,55.72696
75,37.523007,55.601758
106,37.595795,55.780159
93,37.65166,55.755764
94,37.584477,55.781466
16,37.470901,55.659981
104,37.676586,55.785276
89,37.60168,55.625718
29,37.57149,55.818611
25,37.49479,55.88147
99,37.761705,55.823483
24,37.525479,55.890456
89,37.60822,55.627878
71,37.535587,55.671978
85,37.617566,55.650543
63,37.769258,55.723762
2,37.815762,55.795669
11,37.40747,55.742812
19,37.515166,55.808115
33,37.6763,55.859568
37,37.693196,55.875166
96,37.817968,55.815358
69,37.519218,55.640628
73,37.506791,55.627727
102,37.574222,55.769805
83,37.626113,55.662215
53,37.594716,55.743091
3,37.829617,55.771272
52,37.442781,55.846657
46,37.725149,55.877769
57,37.764156,55.711971
89,37.607628,55.635163
97,37.62661,55.73406
23,37.515754,55.862512
2,37.813366,55.800465
48,37.441813,55.865378
41,37.617597,55.867263
42,37.652232,55.837963
39,37.615156,55.787354
9,37.548429,55.741434
3,37.82316,55.758611
68,37.582874,55.663578
11,37.365185,55.787416
33,37.658775,55.868617
26,37.525845,55.837854
23,37.522957,55.860191
41,37.586886,55.854765
6,37.78432,55.758658
9,37.559246,55.747861
15,37.508819,55.696377
66,37.592578,55.690876
99,37.757411,55.826903
9,37.56888,55.749416
4,37.796481,55.789642
44,37.643081,55.881264
74,37.562557,55.651792
55,37.853214,55.680443
64,37.740305,55.710802
17,37.502235,55.748329
86,37.715803,55.626834
60,37.740359,55.645743
55,37.821918,55.708307
7,37.816163,55.806059
62,37.727667,55.68795
50,37.473426,55.782835
59,37.749784,55.67088
26,37.541152,55.840926
96,37.794856,55.812204
50,37.466625,55.78765
59,37.791642,55.671854
18,37.478944,55.737041
8,37.736308,55.763282
102,37.581172,55.773273
57,37.770264,55.703323
73,37.493574,55.622265
90,37.604864,55.61852
102,37.595816,55.760342
81,37.75052,55.615538
60,37.74497,55.659352
93,37.704095,55.771801
68,37.580219,55.64929
36,37.575811,55.900435
66,37.564175,55.679889
8,37.733377,55.761276
29,37.570123,55.830386
25,37.493481,55.883442
1,37.821305,55.722201
3,37.837927,55.765459
75,37.517122,55.60844
63,37.760423,55.727469
60,37.75083,55.64798
83,37.647698,55.662794
104,37.684324,55.791223
95,37.704797,55.811694
71,37.531152,55.687245
24,37.525526,55.882485
96,37.817932,55.821374
75,37.536314,55.616541
95,37.703587,55.812128
75,37.537785,55.592171
79,37.663949,55.703485
49,37.403198,55.812747
87,37.727104,55.607583
16,37.467609,55.673199
29,37.576339,55.839853
6,37.785891,55.764364
62,37.726078,55.678386
12,37.402923,55.723359
81,37.745037,55.627555
91,37.609916,55.599051
55,37.854499,55.698008
3,37.828955,55.75367
20,37.558957,55.871498
103,37.583443,55.79332
105,37.655336,55.733004
24,37.525175,55.883835
41,37.618232,55.866399
32,37.588992,55.884901
89,37.590472,55.635264
25,37.533988,55.865149
41,37.611547,55.852773
74,37.57335,55.661993
98,37.668697,55.779737
23,37.516039,55.850566
36,37.571008,55.892564
4,37.793751,55.804544
102,37.520346,55.758472
7,37.78326,55.80847
19,37.545266,55.798151
39,37.620298,55.798895
29,37.570548,55.84787
15,37.494234,55.697054
16,37.469974,55.670799
73,37.486266,55.624402
93,37.65264,55.754035
88,37.651176,55.621182
102,37.520794,55.756305
5,37.807284,55.751242
65,37.671431,55.730087
21,37.486694,55.836006
16,37.462446,55.670299
107,37.511931,55.782888
71,37.539166,55.689938
91,37.615252,55.598139
81,37.758372,55.61929
87,37.742776,55.601058
59,37.793917,55.634407
57,37.774303,55.706111
55,37.859086,55.681198
31,37.637697,55.806754
46,37.695452,55.852494
72,37.497381,55.646795
19,37.55622,55.798302
62,37.723976,55.689828
97,37.630408,55.746421
20,37.550715,55.877003
6,37.78528,55.746483
30,37.49045,55.863949
3,37.828627,55.771293
2,37.81367,55.796449
8,37.732833,55.774567
59,37.767099,55.679564
74,37.558804,55.677186
4,37.786637,55.797763
4,37.813482,55.800443
25,37.522057,55.875566
65,37.684083,55.701834
71,37.520292,55.681531
16,37.491222,55.665467
67,37.554757,55.699807
68,37.573486,55.651077
80,37.60361,55.709666
11,37.414126,55.732513
26,37.527631,55.826527
62,37.718919,55.675889
69,37.51749,55.643988
13,37.454817,55.67568
96,37.818989,55.825028
96,37.815104,55.813304
24,37.523135,55.888813
43,37.645664,55.854046
73,37.497487,55.620822
102,37.575283,55.76655
14,37.496831,55.675539
39,37.614775,55.791037
85,37.617346,55.643561
49,37.413581,55.80669
33,37.670377,55.85937
12,37.44108,55.724235
75,37.525791,55.605871
93,37.706037,55.777417
81,37.758509,55.618188
30,37.486792,55.875598
106,37.603964,55.779357
55,37.825235,55.70577
50,37.478878,55.77204
52,37.447997,55.847895
60,37.774874,55.664084
55,37.815054,55.696105
93,37.710397,55.776482
71,37.539494,55.687213
4,37.763501,55.798204
99,37.763134,55.830021
79,37.659128,55.710013
89,37.615703,55.636103
93,37.65361,55.763914
41,37.608408,55.873029
96,37.828181,55.822389
19,37.53745,55.809162
51,37.483669,55.796843
101,37.727841,55.792894
26,37.541746,55.839244
13,37.451046,55.68105
78,37.767445,55.636774
49,37.4138,55.804139
38,37.585208,55.832669
88,37.651031,55.620568
58,37.718468,55.747191
70,37.59541,55.676908
5,37.788461,55.747591
36,37.570172,55.893948
18,37.466655,55.73124
21,37.495432,55.819287
35,37.596547,55.81514
105,37.683021,55.739518
70,37.591397,55.672241
88,37.671917,55.627015
6,37.771629,55.747296
18,37.479227,55.736569
69,37.5277,55.638435
65,37.673093,55.703388
98,37.676133,55.78125
35,37.57689,55.820915
91,37.659506,55.708424
26,37.533473,55.835443
84,37.690017,55.675532
46,37.710113,55.876306
45,37.631485,55.87335
4,37.785151,55.799916
53,37.573889,55.718885
44,37.649902,55.885911
46,37.711998,55.868726
50,37.460529,55.776249
34,37.592508,55.894747
68,37.600238,55.660496
96,37.829726,55.822387
16,37.484222,55.658957
6,37.756233,55.743787
41,37.581036,55.853012
83,37.658233,55.670137
58,37.718909,55.750779
68,37.588304,55.656024
50,37.471667,55.773224
93,37.651038,55.756666
98,37.637595,55.769529
34,37.606021,55.896073
11,37.406672,55.743155
101,37.771478,55.806064
55,37.849254,55.699598
61,37.709899,55.73224
41,37.600432,55.868069
4,37.771491,55.789972
28,37.493342,55.813556
37,37.697716,55.878053
76,37.657138,55.598362
57,37.789027,55.705831
9,37.567194,55.748868
102,37.595342,55.761353
62,37.719225,55.682068
81,37.739045,55.615437
7,37.813193,55.800437
2,37.817642,55.800403
47,37.431565,55.82729
4,37.797558,55.802334
23,37.493215,55.84346
57,37.770087,55.708379
89,37.587471,55.631957
93,37.680055,55.774783
7,37.827583,55.808437
102,37.542188,55.757241
41,37.618913,55.864081
99,37.754102,55.826414
23,37.480033,55.847446
86,37.707373,55.616118
10,37.409182,55.765218
11,37.424053,55.738664
60,37.732715,55.649744
63,37.793756,55.719554
80,37.59789,55.711586
1,37.816901,55.71894
26,37.535259,55.841551
101,37.726916,55.798536
10,37.412077,55.761283
57,37.773676,55.714083
21,37.490007,55.817159
34,37.623461,55.893186
9,37.520749,55.734979
31,37.634334,55.819631
7,37.815547,55.810499
90,37.604577,55.607879
4,37.803552,55.798004
102,37.538051,55.760533
26,37.531731,55.827083
59,37.741998,55.682229
70,37.595123,55.67488
96,37.766467,55.80857
15,37.484049,55.68387
22,37.570684,55.862918
15,37.497607,55.690542
21,37.486051,55.830296
28,37.515696,55.803412
75,37.530452,55.608691
55,37.818906,55.702127
100,37.624361,55.790102
55,37.862456,55.687194
102,37.427454,55.839431
75,37.54788,55.590804
84,37.68027,55.68625
87,37.71455,55.608
11,37.408635,55.731383
73,37.502089,55.623665
102,37.555788,55.767748
49,37.405731,55.814674
24,37.534737,55.878843
10,37.413517,55.769175
58,37.67507,55.754311
15,37.498898,55.693303
59,37.757199,55.67951
13,37.562643,55.812006
89,37.599408,55.631955
34,37.613424,55.893009
64,37.737013,55.722931
75,37.513474,55.605172
23,37.487534,55.846584
37,37.706513,55.880418
94,37.576787,55.783387
50,37.480045,55.77076
93,37.655637,55.765542
87,37.718972,55.602345
18,37.483654,55.735138
58,37.71493,55.763911
59,37.774915,55.68029
16,37.454278,55.665971
44,37.649956,55.886574
69,37.531872,55.650575
31,37.640569,55.804917
89,37.595774,55.629697
59,37.807855,55.675201
31,37.654535,55.819914
34,37.600699,55.8961
33,37.670838,55.873389
70,37.594964,55.669725
104,37.656163,55.795014
87,37.726595,55.610633
63,37.749421,55.715354
6,37.790655,55.763269
72,37.522564,55.664691
65,37.668937,55.703303
13,37.454204,55.675424
105,37.687713,55.742377
96,37.831287,55.82241
58,37.715261,55.768122
53,37.560208,55.728048
16,37.493257,55.660143
86,37.704374,55.622026
1,37.824006,55.717634
4,37.796234,55.801627
10,37.420594,55.749804
96,37.810463,55.826042
75,37.547781,55.611927
55,37.856145,55.679277
1,37.818164,55.722414
18,37.474517,55.723294
52,37.440731,55.847144
8,37.742028,55.782016
57,37.783524,55.699098
19,37.546856,55.805508
50,37.46629,55.778896
86,37.726543,55.614219
74,37.557417,55.652048
25,37.517215,55.880851
95,37.71718,55.818697
8,37.734463,55.762178
87,37.735566,55.605737
87,37.750757,55.607954
57,37.773995,55.702812
67,37.557206,55.696682
20,37.552349,55.875116
12,37.401158,55.706269
46,37.718933,55.881725
22,37.566629,55.864175
19,37.548905,55.804384
44,37.641298,55.878947
55,37.810767,55.698609
97,37.620928,55.727123
106,37.6175,55.772342
23,37.51142,55.861192
58,37.714917,55.761006
84,37.666284,55.673956
14,37.51046,55.676354
107,37.525508,55.785212
21,37.506646,55.834974
66,37.5642,55.688574
78,37.754915,55.635851
64,37.749374,55.698228
26,37.520116,55.829361
81,37.749124,55.621081
41,37.606826,55.87184
16,37.468377,55.673636
85,37.60966,55.652012
29,37.56708,55.815246
87,37.74189,55.603839
54,37.609685,55.732815
103,37.568368,55.800384
79,37.648466,55.719311
107,37.526418,55.79996
57,37.788936,55.699949
54,37.617524,55.73388
76,37.666842,55.577031
20,37.551696,55.87547
46,37.688687,55.85336
41,37.587924,55.859053
60,37.712585,55.644991
102,37.572628,55.764488
57,37.762269,55.703771
81,37.754889,55.617452
60,37.775774,55.66428
93,37.635461,55.759914
93,37.707988,55.778536
35,37.57689,55.820915
3,37.823797,55.762967
11,37.432814,55.741588
70,37.601002,55.686593
67,37.577518,55.704042
49,37.398889,55.818319
95,37.695153,55.817859
33,37.668417,55.872575
18,37.479584,55.741644
81,37.732874,55.617679
15,37.52524,55.713763
27,37.480842,55.859081
105,37.665276,55.738062
11,37.423366,55.74024
43,37.63675,55.859388
87,37.748307,55.609436
22,37.560501,55.885149
69,37.538792,55.646917
57,37.762505,55.695249
63,37.78546,55.712767
18,37.464792,55.723161
58,37.704249,55.766051
90,37.59488,55.610536
6,37.780416,55.755586
52,37.448309,55.848468
28,37.507105,55.804663
89,37.614596,55.637686
73,37.48709,55.643665
69,37.531223,55.642521
23,37.504403,55.84209
34,37.609736,55.888415
53,37.579466,55.719124
64,37.745549,55.698889
60,37.758381,55.65616
58,37.710517,55.772247
54,37.616819,55.733026
6,37.788444,55.758999
86,37.704665,55.624722
1,37.823706,55.74268
58,37.678018,55.750115
78,37.768839,55.639651
3,37.820364,55.774809
82,37.678602,55.638495
78,37.74623,55.633779
104,37.652132,55.798973
99,37.763499,55.82448
26,37.534006,55.836044
16,37.452611,55.666487
51,37.4741,55.809658
95,37.732592,55.813642
96,37.818881,55.826785
78,37.755647,55.634257
22,37.567215,55.871201
44,37.657486,55.891849
40,37.626007,55.815622
65,37.667027,55.712418
23,37.490646,55.847819
21,37.50965,55.823473
49,37.39403,55.815885
81,37.759763,55.619356
41,37.593836,55.861089
86,37.701091,55.621811
24,37.537206,55.882672
107,37.512714,55.781141
70,37.61037,55.677717
18,37.485972,55.734059
96,37.813399,55.800387
41,37.589131,55.871418
34,37.592487,55.897027
69,37.522847,55.6301
61,37.747214,55.735178
6,37.762098,55.743146
29,37.574753,55.810889
60,37.731157,55.650886
21,37.491069,55.832499
3,37.828868,55.751384
85,37.583855,55.574595
73,37.487841,55.623605
73,37.483485,55.645103
11,37.408766,55.729493
25,37.531482,55.868773
13,37.47228,55.705682
59,37.755082,55.675847
10,37.413912,55.760416
60,37.76377,55.651156
60,37.748803,55.645624
55,37.803866,55.710807
33,37.652785,55.866983
60,37.713385,55.654154
42,37.641821,55.835261
79,37.61124,55.710282
69,37.503171,55.642652
67,37.553838,55.694375
86,37.727586,55.614444
12,37.39602,55.712464
45,37.632006,55.87639
12,37.409862,55.719252
63,37.795898,55.718901
59,37.755103,55.669088
71,37.523666,55.67737
55,37.809847,55.702738
73,37.47559,55.631794
75,37.54777,55.590817
28,37.63968,55.774393
55,37.850343,55.68332
35,37.586484,55.821529
55,37.847371,55.701717
71,37.517268,55.678111
10,37.412211,55.76035
62,37.723254,55.673057
45,37.641995,55.873765
28,37.49505,55.81024
69,37.524252,55.651128
84,37.686332,55.680571
96,37.826098,55.812897
44,37.65854,55.889334
30,37.488404,55.862413
60,37.757382,55.649027
4,37.793706,55.805281
34,37.614592,55.886279
40,37.623571,55.818725
92,37.584645,55.754966
61,37.71478,55.730913
21,37.514077,55.820136
95,37.730358,55.812046
74,37.555078,55.664159
67,37.540713,55.692515
4,37.797182,55.794881
4,37.780554,55.792003
45,37.649763,55.87527
57,37.75429,55.697274
106,37.592495,55.786396
28,37.506372,55.79914
96,37.806028,55.824094
11,37.417671,55.735789
68,37.606383,55.661948
96,37.79567,55.819363
32,37.572835,55.881655
95,37.718855,55.808947
30,37.486883,55.865487
49,37.639716,55.774446
24,37.53491,55.891278
16,37.470179,55.657428
65,37.678,55.706131
12,37.413803,55.716019
45,37.621776,55.877386
85,37.616776,55.651998
37,37.692327,55.871165
72,37.515182,55.657386
99,37.753712,55.825301
70,37.58483,55.666636
42,37.641821,55.835261
60,37.761527,55.653015
53,37.592633,55.746412
35,37.583522,55.827012
42,37.665157,55.829679
66,37.557881,55.682502
45,37.629538,55.871752
19,37.554912,55.797826
8,37.730754,55.771894
17,37.499487,55.739024
103,37.570309,55.793395
22,37.568915,55.866916
75,37.515801,55.608705
60,37.711274,55.649293
15,37.522858,55.72831
66,37.575891,55.680955
60,37.775156,55.658674
55,37.809424,55.71161
35,37.585671,55.816611
36,37.552453,55.90391
88,37.650173,55.626848
107,37.515388,55.779716
64,37.74111,55.695327
102,37.585394,55.771835
95,37.711299,55.80812
104,37.692038,55.798667
100,37.62752,55.776878
70,37.603622,55.677238
34,37.630207,55.896236
12,37.443985,55.724762
21,37.511438,55.816379
76,37.675491,55.575481
95,37.718443,55.809541
91,37.618919,55.602663
60,37.750252,55.661627
2,37.81084,55.801792
99,37.756811,55.821884
9,37.563648,55.748797
55,37.810814,55.711079
5,37.819572,55.749294
43,37.644231,55.860732
73,37.513113,55.631199
98,37.662251,55.78248
25,37.529401,55.866221
46,37.705783,55.869931
14,37.510115,55.668482
68,37.601737,55.643301
79,37.618812,55.715626
12,37.39804,55.709893
87,37.711677,55.608165
34,37.590053,55.895518
106,37.603218,55.770887
90,37.576189,55.612272
66,37.580699,55.686765
78,37.773689,55.643185
68,37.597101,55.650678
69,37.513885,55.638259
70,37.589343,55.666587
48,37.415457,55.85237
76,37.685302,55.582601
11,37.517692,55.712687
70,37.593254,55.682848
87,37.717368,55.597671
71,37.537395,55.672643
35,37.581543,55.822054
59,37.750737,55.674307
4,37.772436,55.791919
7,37.786487,55.804177
9,37.515628,55.739257
76,37.667618,55.596533
1,37.834027,55.733188
73,37.503641,55.623017
105,37.669057,55.741909
1,37.823549,55.742013
75,37.542856,55.614702
102,37.559057,55.764951
96,37.831607,55.819083
34,37.602475,55.891827
81,37.735628,55.627892
86,37.702515,55.614995
84,37.686435,55.687527
4,37.795464,55.795612
4,37.772329,55.796094
8,37.736263,55.761942
2,37.822536,55.796603
58,37.713546,55.758605
12,37.398895,55.720421
37,37.686564,55.883196
70,37.462489,55.815116
24,37.52491,55.885527
13,37.472798,55.706284
81,37.737685,55.629294
37,37.692902,55.885128
10,37.411851,55.753261
27,37.470769,55.868805
26,37.530598,55.840053
1,37.831493,55.72632
34,37.615091,55.89995
36,37.549542,55.905502
35,37.591111,55.811334
105,37.656431,55.732748
49,37.411817,55.810473
106,37.591001,55.778577
46,37.687564,55.852674
9,37.536599,55.742177
81,37.731557,55.61777
84,37.681077,55.680347
8,37.731431,55.768291
91,37.595891,55.60056
60,37.766206,55.663265
1,37.814846,55.723102
72,37.523084,55.665162
20,37.543238,55.8755
60,37.755919,55.664738
45,37.642236,55.872856
105,37.674365,55.744885
13,37.482806,55.711769
82,37.66119,55.639905
76,37.688958,55.584014
106,37.599654,55.787229
104,37.697445,55.786142
15,37.513194,55.701869
46,37.7016,55.867218
27,37.465108,55.867152
33,37.658366,55.868023
21,37.503941,55.818475
35,37.585377,55.822997
93,37.656351,55.766798
91,37.612564,55.605753
15,37.508478,55.704619
102,37.53726,55.76062
93,37.667726,55.77148
36,37.578975,55.903653
3,37.835914,55.758766
83,37.653381,55.680815
57,37.773781,55.706987
61,37.738171,55.739015
40,37.627153,55.819585
87,37.716231,55.598458
18,37.470849,55.722592
75,37.538133,55.603164
55,37.812987,55.710304
35,37.576939,55.822957
36,37.568823,55.902516
35,37.588814,55.820136
106,37.599695,55.769785
6,37.785457,55.754434
37,37.689454,55.882284
80,37.605533,55.695142
57,37.776905,55.709932
15,37.489106,55.698033
87,37.732147,55.605013
46,37.694484,55.863517
50,37.465996,55.775419
12,37.412582,55.715404
24,37.538935,55.896392
28,37.511152,55.803745
75,37.550409,55.608316
102,37.584434,55.773339
100,37.631155,55.788515
31,37.660306,55.815763
68,37.591998,55.653641
65,37.677962,55.705544
74,37.574963,55.664544
69,37.531274,55.642576
29,37.572308,55.8131
102,37.564234,55.76378
64,37.740284,55.702362
20,37.549653,55.871055
53,37.566098,55.724897
81,37.731767,55.620491
28,37.505131,55.797599
105,37.680358,55.733028
18,37.463918,55.737047
91,37.612936,55.60052
83,37.630766,55.662124
93,37.66837,55.771412
14,37.505642,55.668969
53,37.574924,55.741451
83,37.629291,55.669336
90,37.600699,55.610292
74,37.572207,55.666527
69,37.534323,55.632901
84,37.680616,55.679364
64,37.730864,55.717107
102,37.571864,55.758575
9,37.541023,55.74128
36,37.585753,55.900233
38,37.599929,55.823466
90,37.588664,55.611436
18,37.451326,55.733161
102,37.556625,55.76352
34,37.610557,55.88466
101,37.720372,55.799257
84,37.670268,55.677657
76,37.675394,55.582259
6,37.777275,55.758584
86,37.700465,55.615713
84,37.683596,55.677551
107,37.513738,55.779454
22,37.560645,55.887455
102,37.586839,55.766946
31,37.654457,55.813716
90,37.596637,55.610839
106,37.616701,55.767284
46,37.704381,55.870636
60,37.746762,55.655856
57,37.749157,55.711877
26,37.545912,55.841942
63,37.761667,55.727076
63,37.7841,55.721048
30,37.487301,55.876783
26,37.532241,55.836199
29,37.565776,55.846856
94,37.577624,55.782648
93,37.707828,55.773331
95,37.703729,55.816746
67,37.545552,55.689676
45,37.641403,55.869355
3,37.835546,55.770377
23,37.479083,55.848902
71,37.52638,55.677603
102,37.564003,55.766209
68,37.59453,55.657637
79,37.662721,55.704146
86,37.721936,55.618344
72,37.523377,55.668407
100,37.627422,55.79119
34,37.599428,55.889677
102,37.590354,55.75678
40,37.63408,55.801283
83,37.641346,55.680816
94,37.55763,55.782585
69,37.544821,55.642525
3,37.828477,55.752273
98,37.639226,55.770639
84,37.683706,55.678356
32,37.592613,55.88311
87,37.728614,55.604319
75,37.517513,55.602946
81,37.747101,55.620979
59,37.763114,55.67178
41,37.617468,55.855948
103,37.574977,55.805558
90,37.581121,55.609472
97,37.630922,55.734392
57,37.758719,55.708953
107,37.517478,55.780447
34,37.593716,55.899305
60,37.722745,55.645198
101,37.736355,55.797522
73,37.479834,55.643393
76,37.684007,55.584571
76,37.66801,55.591097
93,37.692973,55.775423
91,37.619239,55.599557
33,37.671391,55.864736
6,37.779899,55.743674
63,37.785272,55.722232
95,37.726661,55.815648
88,37.665761,55.639637
57,37.774775,55.705817
53,37.57738,55.744298
55,37.8176,55.702002
20,37.560531,55.861072
74,37.568957,55.666446
16,37.489714,55.660568
11,37.418955,55.735772
19,37.519997,55.807214
67,37.559648,55.699478
22,37.567023,55.867995
92,37.586786,55.756324
101,37.727495,55.793508
20,37.545902,55.875746
37,37.684255,55.884737
14,37.497226,55.678674
29,37.563519,55.818541
104,37.655257,55.796273
60,37.745514,55.654257
37,37.704154,55.885662
30,37.488671,55.871283
64,37.743872,55.701664
55,37.843522,55.701782
34,37.611188,55.897712
23,37.511036,55.853593
91,37.599871,55.579264
90,37.584842,55.606426
21,37.496767,55.816132
3,37.826002,55.770728
45,37.62497,55.872273
29,37.570165,55.827928
57,37.762027,55.696272
53,37.580713,55.742734
103,37.55646,55.80204
74,37.563809,55.67078
107,37.532791,55.777995
78,37.760829,55.631795
78,37.735964,55.632758
23,37.506998,55.851978
105,37.682765,55.736684
55,37.799667,55.718117
60,37.732621,55.645426
75,37.539481,55.602894
46,37.713895,55.875263
89,37.59857,55.639375
102,37.599865,55.761885
60,37.739167,55.651534
51,37.484568,55.792871
90,37.588365,55.616705
13,37.467934,55.707344
19,37.557738,55.797007
10,37.414386,55.765688
89,37.613687,55.629626
60,37.761758,55.661412
4,37.786824,55.801322
4,37.794816,55.802281
29,37.567573,55.826958
64,37.736363,55.71165
13,37.452549,55.673192
10,37.3964,55.769553
87,37.734525,55.607928
8,37.726161,55.776825
6,37.778504,55.748571
65,37.665485,55.723684
93,37.670665,55.768018
48,37.418688,55.850662
21,37.50554,55.818196
37,37.690888,55.885082
96,37.763402,55.807603
66,37.583932,55.690483
7,37.780074,55.806927
50,37.470295,55.78745
12,37.435423,55.716947
41,37.591879,55.865588
27,37.470066,55.859196
62,37.724898,55.681045
30,37.496657,55.864401
3,37.835597,55.771172
96,37.824003,55.814835
76,37.66954,55.593703
39,37.613625,55.803209
9,37.464822,55.725002
79,37.656552,55.70402
23,37.482782,55.848794
76,37.664584,55.580806
65,37.666401,55.723797
10,37.414469,55.756549
10,37.414342,55.757522
41,37.615772,55.858398
86,37.724124,55.623884
59,37.766647,55.680876
84,37.685019,55.683441
46,37.692975,55.862652
88,37.649603,55.625963
57,37.774367,55.714031
41,37.616563,55.863554
57,37.789208,55.700945
75,37.533349,55.610915
65,37.66769,55.713324
89,37.611346,55.639098
107,37.515294,55.778666
71,37.536103,55.683541
102,37.601933,55.757675
76,37.69557,55.58386
75,37.521786,55.606954
86,37.706665,55.6109
85,37.614763,55.654247
13,37.484085,55.711405
60,37.772442,55.65816
105,37.678876,55.729122
70,37.596697,55.67619
84,37.674375,55.678063
19,37.531132,55.803159
15,37.517251,55.715138
65,37.679314,55.70801
26,37.549832,55.843527
11,37.4269,55.738547
75,37.549515,55.608297
106,37.615723,55.779964
81,37.747835,55.627622
7,37.81258,55.808418
66,37.563753,55.68552
7,37.82773,55.806505
11,37.420402,55.729337
4,37.803977,55.794165
29,37.569224,55.82142
86,37.703835,55.610683
85,37.61549,55.657026
59,37.76763,55.670028
79,37.641086,55.710034
100,37.624061,55.786928
33,37.66482,55.857982
12,37.389011,55.717381
3,37.827916,55.751481
88,37.652323,55.630291
11,37.420961,55.736532
31,37.654018,55.817556
75,37.527104,55.605579
50,37.490075,55.774625
103,37.564873,55.796574
100,37.619343,55.789442
71,37.534551,55.675846
55,37.855539,55.688892
37,37.681652,55.872172
93,37.675884,55.767144
27,37.481639,55.858567
23,37.48698,55.844173
82,37.662383,55.641242
93,37.653134,55.764875
104,37.663019,55.791003
49,37.404249,55.80101
47,37.444249,55.823479
64,37.73942,55.710893
61,37.758536,55.732005
38,37.586252,55.844476
72,37.508521,55.659712
57,37.768603,55.71322
107,37.527587,55.784622
53,37.578758,55.721443
105,37.658412,55.749478
87,37.742926,55.603998
14,37.508833,55.673442
22,37.561513,55.878575
53,37.576824,55.721217
51,37.488427,55.793586
88,37.676841,55.631743
46,37.686578,55.851876
30,37.498085,55.858841
50,37.461945,55.779163
95,37.700633,55.815508
32,37.590362,55.881227
57,37.755399,55.701906
94,37.578243,55.785909
68,37.579931,55.658106
10,37.415709,55.765746
6,37.785893,55.756818
5,37.812579,55.748879
96,37.818932,55.825896
87,37.741434,55.607433
48,37.418882,55.851
102,37.561506,55.76534
3,37.835668,55.778012
