0,0,0,0,0,0,0,0,0,0,0,0,0,8.20605E-92,1.20585E-05,3.1644E-125
0,0,0,0,0,0,0,0,0,0,0,0,0,1.34956E-05,7.64591E-79,2.38392E-65
0,0,0.005459826,0.004238172,0.006191109,0.001789048,0.014922333,0.004291124,0.015028073,0.008524541,0.002846675,4.34582E-09,4.76286E-18,2.7978E-53,4.95801E-06,3.7772E-102
0,0,0.007553917,0.46411541,0.508795414,0.292238564,0.27803923,0.260791569,0.289881071,0.223158223,0.110518252,0.032506726,0.006875605,8.347E-06,2.85973E-06,1.88926E-31
0,0,0.013525081,0.342923731,0.908098673,0.869197291,0.740366023,0.823106213,0.620071376,0.484926928,0.312256945,0.088925274,0.025905334,9.86113E-06,1.32609E-05,3.74318E-06
0,0,0.017371987,0.30103547,0.863109209,1.451614907,1.060095011,1.044362281,0.962662376,0.659041818,0.456867747,0.130833069,0.034509565,1.60675E-05,1.01183E-05,3.01443E-06
0,0,0.020088155,0.166028666,0.610354838,1.005063071,1.342334049,1.187846538,1.062132451,0.846748698,0.430738228,0.155778996,0.032977824,1.63796E-05,4.10101E-06,3.49479E-06
0,0,0.012464991,0.334150661,0.510881986,0.952545526,1.04098478,1.4514622,1.408906913,0.952038604,0.584603281,0.144184918,0.023582747,1.22989E-05,9.13513E-06,6.02097E-06
0,0,0.01405416,0.208226594,0.599979173,0.939982054,1.131500048,1.221836063,1.493566868,1.171832141,0.710294884,0.152744988,0.034502285,1.43626E-05,1.02722E-05,1.29504E-05
0,0,0.018309969,0.254152638,0.399291806,0.689978141,0.902851842,1.001580389,1.033871379,0.985286896,0.535233869,0.168812917,0.026834251,1.6281E-05,1.08244E-05,6.09172E-06
0,0,0.016383447,0.157318511,0.275044234,0.575280892,0.684378973,0.719107652,0.971573767,0.915096163,0.586302209,0.176305907,0.026539606,1.1808E-05,1.18227E-05,1.01613E-05
0,0,0.016117562,0.067497038,0.118322025,0.217362123,0.308433045,0.29344636,0.374301914,0.28831833,0.225428361,0.087433254,0.015984486,1.34978E-05,6.5874E-06,6.65717E-06
0,0,0.005079868,0.008545019,0.043907772,0.078161105,0.087871835,0.104786791,0.113048947,0.107788903,0.069454862,0.033231034,0.005118994,2.0302E-05,8.26102E-06,1.48398E-05
7.603E-06,3.36327E-06,7.64855E-06,2.27622E-05,3.14933E-05,7.89308E-05,7.24213E-05,2.91748E-05,6.61874E-05,5.95693E-05,7.70713E-05,5.30688E-05,4.6603E-05,1.41633E-05,2.49066E-05,1.19109E-05
5.78864E-55,7.88785E-42,2.5483E-06,2.60648E-05,1.68036E-05,2.12447E-05,3.57268E-05,4.02377E-05,3.56402E-05,3.09769E-05,2.13053E-05,4.49709E-05,2.61368E-05,1.68266E-05,1.66514E-05,2.60823E-05
2.3572E-141,9.06872E-97,1.18637E-89,9.39934E-22,4.66E-05,4.69664E-05,4.69316E-05,8.42184E-05,2.77788E-05,1.03294E-05,1.06804E-05,7.26342E-75,1.10074E-65,1.02832E-05,5.16903E-49,8.28041E-43
